,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
21,2019-06-02,69,2,39,35,32,62,11,0,12,0,43,43,42,50,28,48,49,48,0,63,0,0,20,0,20,11,11,54,39,36,10,0,81,83,19,52,15,48,30,99,0,25,0,41,24,0,0,37,55,16,42,29,0,48,0,0,21,30,0,20,0,42,0,5,43,54,27,48,0,16,30,9,37,0,100,51,26,49,24,44,17,29,46,56,0,0,60,49,0,50,0,0,0,95,41,25,34,0,69,13,63,10,20,79,47,49,0,60,58,30,70,14,20,29,100,39,75,25,24,38,100,13,70,0,0,66,6,39,61,21,6,0,75,0,21,0,0,60,0,19,0,11,0,52,12,50,17,0,12,25,0,13,57,0,66,0,0,46,47,0,7,31,40,64,50,10,28,24,0,31,0,0,8,0,40,35,94,71,52,16,27,58,0,31,0,39,20,0,64,73,32,0,35,0,35,17,0,24,33,3,56,10,0,83,49,24,16,67,53,43,67,0,23,37,37,0,30,36,26,0,28,100,0,32,0,27,20,0,16,0,0,25,48,20,0,47,79,24,23,12,21,0,24,18,13,34,30,0,0,49,32,51,57,0,60,73,0,25,0,37,15,13,27,67,85,83,0,21,0,0,22,0,31,67,13,9,68,69,23,33,30,0,0,45,0,43,29,100,0,50,65,23,0,0,0,0,82,0,36,35,39,12,0,79,0,30,36,8,95,19,0,35,70,35,0,77,28,10,0,3,62,48,26,56,39,0,82,0,7,0,2,50,61,18,12,31,0,0,27,47,15,17,31,43,57,0,0,49,67,24,64,63,55,36,10,0,42,39,66,10,49,0,0,0,52,54,25,22,20,46,0,54,0,0,0,83,20,70,27,52,62,26,0,25,36,0,31,66,22,35,24,31,1,66,45,15,58,0,0,14,33,0,39,32,0,0,7,14,21,0,41,39,0,0,16,0,0,0,51,15,35,8,29,0,21,20,0,0,0,0,0,68,61,0,55,9,0,48,0,63,18,32,32,26,37,60,25,35,12,28,0,44,42,20,2,0,15,76,28,37,76,49,24,73,71,28,26,0,23,0,39,23,100,0,0,69,13,66,34,37,31,72,13,26,0,27,0,38,0,0,36,83,96,7,0,0,11,71,0,48,0,0,0,25,0
22,2019-06-09,70,2,27,28,8,67,0,11,49,11,22,44,39,66,29,0,33,66,27,86,0,99,30,0,0,0,0,53,0,12,30,83,80,17,10,84,6,36,41,0,51,14,20,34,0,0,0,37,28,16,0,100,0,0,41,49,14,21,0,7,0,49,0,6,37,28,9,0,0,33,71,14,38,0,0,60,0,17,12,44,59,29,47,29,1,39,12,55,0,25,10,35,17,39,32,51,24,0,47,40,44,23,50,54,32,35,21,0,36,30,71,11,41,30,78,29,45,0,16,42,29,0,69,10,0,65,0,32,58,27,19,61,52,0,13,44,0,67,23,0,40,10,0,75,24,71,35,0,36,25,12,11,57,0,62,97,50,41,0,41,8,32,0,72,29,10,0,24,41,43,64,0,9,0,48,17,86,77,53,32,0,65,0,32,18,0,0,0,0,25,36,0,18,0,0,51,86,12,31,3,71,40,0,73,67,29,50,17,72,25,34,0,32,46,38,27,43,44,0,24,29,0,0,22,0,41,51,0,33,0,43,77,49,62,0,66,61,24,48,49,43,0,19,29,13,33,0,27,0,50,82,52,62,50,0,81,0,52,0,16,31,18,0,76,80,65,19,19,39,29,50,0,20,26,13,55,71,31,0,53,0,0,0,30,35,22,38,0,0,56,0,21,18,0,0,0,69,25,49,58,40,13,0,44,0,30,37,4,0,39,0,18,36,42,0,79,76,29,13,3,59,43,18,38,67,100,37,0,7,16,1,0,36,18,14,53,0,0,0,48,6,16,63,22,0,0,0,6,17,25,24,0,61,0,5,40,0,40,59,10,0,0,0,0,50,21,67,8,20,37,0,28,0,0,0,43,42,66,28,27,48,54,27,30,64,19,0,34,34,30,25,0,3,77,57,0,79,51,0,57,32,34,40,0,0,0,8,44,14,14,35,13,34,0,20,0,44,51,56,23,0,17,77,100,22,21,0,0,27,21,0,73,53,0,41,9,0,24,26,76,55,32,33,0,0,37,38,100,25,25,0,29,43,36,2,0,16,58,22,38,26,49,57,45,72,72,0,0,23,0,0,47,0,0,25,37,27,45,12,29,80,66,7,13,0,56,0,52,0,27,0,70,67,12,0,0,23,58,0,0,40,0,53,35,0
23,2019-06-16,73,0,27,27,16,62,12,6,24,53,0,44,35,59,29,25,25,59,55,57,0,0,30,0,40,22,12,62,0,37,20,42,61,85,0,46,14,41,10,0,77,33,39,42,24,0,0,38,71,12,43,75,0,49,0,49,23,47,56,40,0,57,0,6,19,9,9,0,0,16,41,14,13,0,0,60,27,33,31,53,17,47,24,29,6,58,24,67,0,25,10,0,52,59,11,50,40,25,57,26,50,23,50,83,64,45,21,0,48,40,71,21,20,30,49,29,38,26,41,55,58,0,70,10,44,59,12,28,59,42,38,30,39,0,8,0,0,49,23,0,0,10,0,53,36,51,17,28,47,31,0,18,59,100,58,32,0,40,48,0,0,32,0,64,44,0,50,24,0,11,32,80,0,0,44,21,93,93,0,16,0,83,0,21,37,20,0,60,0,74,34,0,0,0,0,34,0,36,30,3,57,90,70,71,50,15,0,17,27,15,13,0,32,44,63,0,55,37,54,24,38,34,0,54,0,14,71,23,0,0,0,52,73,41,0,55,67,48,48,37,65,0,24,21,27,25,0,0,0,42,33,46,56,0,30,74,0,0,0,16,46,15,18,68,83,97,12,20,20,29,28,0,28,51,13,27,61,54,0,100,46,0,0,53,12,55,22,0,0,58,33,23,18,100,0,0,68,74,21,58,16,51,0,59,20,0,27,5,0,20,0,0,18,30,0,80,57,21,13,3,68,37,25,76,13,0,42,0,21,0,1,0,53,18,15,53,0,0,0,97,22,16,16,44,0,94,0,22,17,8,98,0,65,36,5,40,0,70,67,5,0,0,0,0,67,48,52,15,20,42,0,77,0,0,0,43,59,65,0,0,80,40,27,18,73,0,32,0,22,55,18,0,3,66,43,0,69,0,0,100,26,34,0,33,0,43,8,44,24,27,42,27,0,0,24,0,44,0,56,30,35,41,100,25,22,0,25,40,27,0,0,68,65,0,36,27,0,12,26,72,18,0,0,0,38,61,50,36,4,37,30,32,53,31,1,0,62,62,40,37,26,44,16,54,72,14,26,0,58,0,0,0,0,0,12,37,0,45,31,67,0,61,0,54,0,37,0,43,100,14,0,62,56,14,31,49,20,63,20,0,27,0,0,52,0
24,2019-06-23,73,0,0,25,100,60,12,12,25,0,45,23,35,60,0,25,43,48,28,70,0,0,20,41,20,0,0,63,0,63,10,85,69,35,40,47,7,38,11,0,26,26,0,26,100,53,0,38,72,29,44,26,86,0,0,50,17,60,0,34,35,66,54,17,45,0,19,0,28,17,41,9,13,0,0,64,54,0,57,59,35,45,48,44,1,0,37,69,0,26,21,0,35,80,65,0,19,0,38,0,51,17,62,75,16,36,11,0,12,49,73,13,21,30,40,18,65,0,8,50,30,0,52,10,23,74,3,49,59,22,32,31,53,0,15,0,0,50,23,0,0,9,0,77,19,32,0,28,12,6,25,9,59,0,70,99,0,40,49,21,8,0,42,75,37,10,29,49,0,11,65,41,0,0,54,10,86,88,0,0,14,69,0,22,0,41,0,0,0,25,33,0,37,26,37,17,44,37,30,5,72,31,0,78,34,31,34,0,18,35,40,0,28,41,39,28,50,49,14,75,39,0,0,7,32,42,21,0,17,0,0,26,25,0,0,49,64,25,24,12,29,54,25,20,0,30,0,82,0,59,67,41,58,0,31,77,0,26,25,28,0,25,0,72,75,37,13,23,0,45,45,0,28,35,0,9,52,52,24,48,31,0,0,31,12,11,46,0,25,62,0,25,18,51,0,6,76,0,28,74,8,26,0,52,100,16,30,4,0,0,56,18,55,27,0,82,48,14,13,11,75,12,26,19,69,0,70,0,14,0,0,26,55,19,15,22,11,0,0,0,9,16,97,22,0,32,0,11,0,17,50,0,60,37,0,41,44,72,34,5,17,0,0,37,76,49,32,15,62,48,26,28,0,42,0,44,57,71,0,0,0,38,0,30,65,0,32,35,11,10,23,64,5,81,95,16,51,52,0,58,37,0,0,100,0,0,23,0,17,0,39,68,35,0,33,75,44,0,56,16,36,25,66,0,22,21,25,0,0,21,0,69,52,0,68,18,0,0,26,73,75,22,34,0,0,37,13,29,21,20,0,20,34,16,1,0,32,55,42,19,0,39,17,34,65,15,0,0,12,0,0,0,0,0,13,49,27,46,35,34,16,82,7,0,0,19,0,26,0,14,0,40,50,12,0,0,18,76,62,100,27,0,0,34,0
25,2019-06-30,66,0,0,34,84,47,36,6,0,0,23,34,41,19,30,0,43,23,56,53,0,0,21,0,62,11,12,52,0,0,21,86,43,35,30,63,14,27,11,0,53,12,20,17,25,0,0,35,15,11,0,52,0,25,14,0,11,65,0,35,36,48,0,11,58,29,19,34,0,34,52,9,26,0,0,57,83,35,39,36,35,33,12,15,4,40,25,30,0,0,10,36,0,20,76,0,14,0,21,0,52,21,42,44,0,16,33,0,25,35,65,24,0,31,40,39,46,0,17,34,15,14,68,0,23,64,3,33,59,27,26,0,40,20,15,0,0,60,24,10,0,9,9,33,19,45,36,86,0,13,13,22,60,0,59,33,0,42,0,0,8,0,43,73,30,0,29,25,43,55,0,0,9,0,39,15,72,50,0,33,14,61,0,33,19,62,0,0,0,0,39,0,19,26,37,18,44,63,28,3,32,52,36,81,46,11,69,18,65,10,53,0,14,37,26,0,19,44,14,50,0,35,0,23,16,71,52,12,17,0,0,53,25,0,0,34,76,50,12,13,30,0,18,17,0,26,0,28,0,60,68,24,57,0,0,77,0,27,0,21,0,14,29,61,77,46,6,25,0,15,23,0,25,27,27,28,53,38,0,62,47,18,94,79,36,45,31,0,0,55,0,18,18,0,27,6,60,0,44,41,0,13,0,45,0,16,40,4,0,41,0,19,37,49,0,75,29,11,26,11,66,32,24,79,55,34,60,0,14,16,0,53,28,19,13,22,23,0,29,50,6,15,16,68,0,32,0,23,36,34,34,0,65,38,5,83,0,52,26,5,17,0,54,0,67,36,64,8,42,29,0,74,44,43,0,0,39,68,0,0,49,28,0,57,76,19,33,0,23,21,30,0,2,52,40,16,0,0,0,30,40,36,0,0,0,0,16,15,14,14,33,14,70,0,21,38,0,0,52,16,0,43,67,52,0,0,26,0,28,21,0,64,46,21,48,0,0,0,0,88,19,22,0,54,0,25,0,22,13,20,0,30,49,16,2,0,32,63,17,29,0,42,17,47,74,15,0,0,12,0,0,0,0,33,0,41,0,35,28,25,16,70,7,0,0,67,0,38,0,56,0,64,58,5,32,0,11,73,0,0,41,0,54,12,0
26,2019-07-07,73,2,13,30,81,71,0,6,24,21,0,77,40,47,0,25,50,56,54,79,0,0,60,0,20,32,0,60,0,12,10,83,78,17,10,61,11,42,10,0,25,15,19,38,0,51,0,38,84,18,0,40,84,0,0,0,17,44,0,7,0,54,0,11,56,0,19,32,0,49,60,4,25,0,0,58,26,50,43,42,34,32,47,14,3,0,12,46,51,38,10,0,17,78,52,25,43,0,40,13,45,40,20,57,32,50,11,61,12,38,66,7,0,0,44,23,51,26,16,36,15,0,68,0,88,65,9,24,60,21,19,61,13,0,11,0,0,51,0,0,0,9,27,21,18,16,17,83,24,19,0,27,58,0,73,32,0,38,48,61,0,0,0,71,36,20,35,24,0,75,0,40,9,0,45,14,81,61,52,16,0,56,0,21,0,40,20,0,0,25,29,0,0,25,0,34,0,36,36,3,70,100,35,78,28,11,83,0,63,24,21,0,14,44,100,0,55,43,13,0,28,0,0,25,0,0,20,0,17,0,42,0,0,21,0,46,72,24,36,24,100,52,20,30,13,18,0,26,0,81,16,23,61,0,0,80,0,51,0,26,46,20,27,61,86,60,0,17,58,15,28,0,36,77,26,36,79,48,24,33,15,35,100,68,12,76,45,0,49,58,33,16,0,75,52,0,78,74,33,47,16,38,33,73,58,15,30,6,0,39,0,54,71,29,0,81,38,11,0,3,70,18,20,19,40,0,78,0,7,31,0,0,44,0,15,64,11,0,0,0,6,15,0,22,58,31,0,22,17,16,49,64,70,0,0,0,0,30,50,8,17,0,0,36,64,7,72,23,20,42,25,82,85,0,0,0,55,67,28,0,48,53,0,51,64,19,0,0,11,30,12,47,0,59,39,15,69,0,0,57,48,0,0,0,35,0,0,15,11,27,34,53,68,0,8,0,22,0,55,4,0,33,82,25,22,41,25,0,82,0,34,77,56,0,36,18,0,0,51,73,18,54,33,52,0,24,0,35,4,20,0,35,100,35,2,0,46,66,38,37,0,47,0,45,73,0,0,0,0,36,0,0,0,16,12,26,13,22,23,67,32,64,20,13,0,28,40,41,0,14,0,46,77,12,31,0,17,82,40,0,53,0,52,26,49
27,2019-07-14,72,2,27,15,74,55,12,23,25,11,0,100,34,74,14,0,34,57,55,62,0,0,0,41,20,33,24,56,0,12,26,0,63,51,20,15,16,42,21,0,0,17,20,21,25,0,0,35,71,21,0,10,42,0,0,49,19,31,0,20,35,47,0,6,63,9,19,16,0,0,31,9,13,61,0,69,0,0,44,48,17,27,0,0,2,20,25,30,51,77,30,0,0,0,53,25,30,0,27,0,64,30,61,79,16,51,11,0,48,31,73,11,20,0,59,26,52,26,0,30,15,28,70,10,22,66,19,61,58,5,26,0,39,38,20,0,0,65,23,20,40,8,63,86,24,40,0,0,48,19,12,15,76,0,65,65,100,40,0,0,15,32,0,67,29,60,43,0,42,54,64,0,9,0,53,29,88,53,0,16,42,98,0,11,19,0,0,0,0,0,28,0,0,0,72,69,43,24,34,3,67,41,0,100,45,18,0,35,91,20,65,0,28,38,13,0,49,29,14,0,19,34,0,37,0,14,31,0,0,53,0,26,25,21,0,60,69,24,72,12,87,0,24,27,13,44,0,27,53,39,16,64,58,0,0,81,0,26,25,42,15,23,19,77,84,49,13,19,0,15,73,0,40,43,0,37,56,40,48,47,31,0,30,31,71,22,8,0,100,74,33,18,18,25,0,0,68,0,61,69,16,13,33,66,0,15,45,9,0,0,0,0,54,42,0,81,38,16,13,3,78,93,55,57,14,0,64,0,7,16,1,26,27,19,69,32,0,0,28,49,12,14,79,0,0,0,51,11,52,8,33,0,64,37,10,41,0,61,42,8,0,0,53,0,47,14,57,23,0,38,25,50,0,0,0,0,56,70,0,27,32,30,0,30,46,0,32,34,0,20,36,0,1,60,64,0,40,0,0,14,33,0,0,0,36,0,23,0,35,0,40,0,0,100,37,37,22,0,53,23,18,42,42,0,44,0,25,0,0,0,0,71,60,21,62,9,98,25,26,61,18,22,0,0,0,49,38,7,25,23,0,26,43,36,6,0,0,67,47,38,26,45,33,29,82,14,26,0,12,0,0,0,0,16,12,33,0,46,47,24,48,72,28,0,0,19,0,23,0,55,37,55,60,12,94,0,15,55,41,0,40,0,0,12,0
28,2019-07-21,73,2,68,29,25,53,24,0,13,32,23,45,35,53,59,25,60,35,56,65,55,0,21,0,0,100,36,49,41,25,83,0,64,17,10,31,15,60,11,0,26,21,20,22,0,0,32,37,73,22,44,20,0,0,0,100,27,26,57,14,0,42,0,11,51,29,10,17,0,0,52,9,0,0,0,59,82,51,38,51,17,36,12,29,1,80,50,34,0,52,31,0,35,100,54,0,14,0,41,14,38,69,72,51,33,21,0,0,61,29,70,9,62,30,30,32,59,0,17,33,15,28,60,0,46,73,16,33,57,44,32,62,0,20,20,45,0,100,23,0,0,8,18,0,19,60,18,28,0,19,0,12,58,0,61,99,0,36,25,63,8,65,42,59,52,0,29,49,42,33,33,0,18,51,67,29,87,90,0,0,14,76,100,43,38,82,21,0,0,25,34,0,0,0,37,35,0,25,30,2,41,41,0,91,40,20,17,88,46,10,22,0,19,34,26,28,63,34,28,0,39,0,0,22,16,14,42,0,0,0,0,26,100,0,0,47,74,0,37,12,22,0,22,79,0,45,32,0,0,28,67,65,60,51,0,82,0,26,0,39,63,13,47,76,76,70,0,21,20,30,34,0,57,70,0,37,52,29,0,68,0,18,41,31,36,45,69,0,25,62,34,14,18,26,54,0,87,0,40,85,8,52,0,75,20,47,30,5,100,0,57,55,18,42,0,82,49,14,26,4,73,31,37,39,55,0,43,0,7,16,1,26,55,19,37,33,0,0,29,50,6,16,32,67,0,64,0,6,0,8,17,0,52,0,20,41,0,31,52,10,17,0,0,0,68,21,53,16,21,38,0,28,44,42,0,44,43,65,0,0,16,31,56,42,57,10,65,0,12,31,20,32,2,67,58,0,20,0,0,44,36,35,41,0,0,0,16,0,100,0,44,54,0,0,12,0,67,0,52,8,36,25,48,26,0,21,76,0,56,42,0,72,52,21,58,36,100,25,26,68,19,55,0,0,39,38,13,22,13,38,61,20,69,21,1,37,16,55,27,38,0,58,33,34,74,15,27,0,24,0,0,24,0,32,0,54,0,12,36,49,49,64,14,14,0,67,82,27,0,14,0,48,83,12,0,100,11,81,41,0,14,0,54,24,0
29,2019-07-28,75,7,0,62,33,67,72,6,38,0,0,68,36,49,15,25,34,35,0,60,0,0,41,0,41,100,24,65,0,25,21,0,100,35,30,63,9,39,32,0,26,9,100,17,25,0,0,38,15,24,0,20,0,25,14,50,19,46,0,28,0,70,0,17,38,29,19,50,0,33,21,9,26,0,0,60,27,51,45,43,35,69,36,15,1,20,37,52,0,39,10,72,0,40,54,0,30,0,21,41,45,69,41,91,33,52,55,31,0,37,71,13,21,0,25,23,33,53,8,53,0,0,73,20,23,72,0,29,63,16,26,0,79,20,5,0,0,87,23,30,0,9,9,33,37,56,18,28,12,32,13,19,62,34,80,33,0,41,25,42,8,65,42,72,67,0,36,0,42,44,33,0,9,51,56,19,90,59,54,33,28,85,50,22,38,41,62,0,0,0,42,0,55,0,37,0,0,37,49,5,77,52,0,85,34,16,34,53,37,30,31,0,33,42,26,0,25,38,14,100,20,0,0,37,79,14,42,12,0,0,0,0,100,42,0,54,86,25,74,25,88,0,24,43,0,22,0,0,54,51,50,53,61,51,0,80,0,0,51,18,31,17,75,63,73,79,6,17,0,15,34,0,37,79,0,66,59,44,0,48,16,18,62,47,0,0,62,0,0,66,0,13,18,26,0,0,73,0,47,52,8,52,0,75,80,16,36,4,0,40,57,37,37,30,0,93,48,33,26,14,70,63,26,39,27,0,54,0,100,0,2,0,64,38,15,87,0,0,29,50,13,17,48,0,0,32,52,6,18,25,25,0,62,37,15,0,87,21,60,8,34,0,0,0,57,42,42,93,0,76,26,73,44,0,0,0,60,72,0,55,49,62,56,57,75,0,0,0,35,41,34,32,1,54,91,0,10,52,0,73,26,0,0,0,0,0,31,15,36,0,39,82,0,0,42,0,0,0,59,23,72,8,42,51,45,0,76,0,0,0,0,67,91,0,31,27,0,12,26,82,37,11,0,0,39,63,39,22,34,58,91,29,64,16,1,73,48,80,44,58,0,52,25,51,67,29,0,0,36,0,0,0,0,16,13,43,28,46,20,69,33,74,7,55,0,38,0,35,0,28,0,16,36,10,32,0,20,85,21,50,82,30,0,24,50
30,2019-08-04,70,0,27,43,41,65,94,11,37,21,0,44,45,41,29,0,17,30,0,78,0,100,30,41,0,66,35,56,0,25,31,0,94,0,79,69,7,40,21,0,0,17,0,30,49,52,0,36,71,39,0,45,42,25,28,0,18,33,56,34,35,81,53,0,19,37,38,0,0,49,71,5,26,0,0,58,27,0,31,59,9,27,36,29,2,39,0,38,0,51,0,35,0,59,32,25,13,25,51,13,69,57,40,53,16,30,0,61,24,59,72,2,20,0,20,40,39,0,8,33,15,28,79,19,22,74,9,36,65,21,25,0,26,38,23,0,0,55,23,29,0,15,0,43,18,32,35,0,36,63,0,18,61,0,70,32,0,47,0,62,15,0,0,77,51,20,21,0,0,43,64,40,0,0,48,14,91,69,0,16,14,65,49,21,19,40,0,0,0,100,35,51,0,25,0,34,0,61,36,3,80,81,35,73,50,18,17,17,100,39,43,0,5,43,25,0,37,36,0,0,19,0,13,40,31,14,31,12,0,0,43,52,98,62,0,44,81,24,36,49,58,53,19,31,13,31,0,0,0,43,33,52,56,0,31,72,0,0,25,23,0,26,28,67,72,41,38,14,59,15,61,0,16,60,0,83,79,54,0,40,15,18,51,54,0,22,45,34,50,64,0,13,18,25,26,0,68,25,27,51,8,90,33,52,20,0,42,4,0,40,56,18,72,51,99,79,28,3,0,21,74,12,34,96,54,0,48,0,7,32,0,77,27,19,19,32,0,0,0,24,25,17,64,0,0,0,0,23,87,25,41,0,61,37,15,0,86,50,25,8,17,0,0,74,45,77,31,46,41,38,25,28,43,41,0,43,63,69,0,27,16,37,83,33,74,0,0,34,0,46,18,0,1,57,39,0,20,51,0,43,33,0,0,0,0,0,15,30,35,14,40,27,0,0,29,0,0,0,48,31,18,17,83,25,22,0,0,40,0,83,35,72,84,21,46,45,0,0,0,68,37,43,0,53,38,62,64,36,21,34,60,16,82,0,3,0,79,63,28,9,26,57,16,54,84,43,53,0,23,37,0,24,0,0,0,38,14,34,23,24,80,59,10,27,35,9,41,42,0,14,37,55,67,14,0,0,20,61,20,0,40,30,53,24,50
31,2019-08-11,75,2,40,37,49,40,12,11,12,0,66,44,35,73,28,74,41,51,54,82,0,0,79,0,40,43,23,53,40,37,55,41,79,51,58,53,3,46,51,0,0,12,58,17,24,0,31,39,42,18,0,35,42,0,27,0,17,51,55,80,0,56,0,0,62,46,47,32,0,32,40,4,63,0,0,55,0,33,31,62,51,44,24,57,0,19,12,42,0,88,30,35,34,58,53,0,45,0,50,13,65,17,100,83,0,60,21,30,48,28,77,2,40,29,53,100,70,0,16,52,29,14,61,28,44,64,6,56,63,11,19,30,38,19,19,0,100,42,23,0,39,19,9,64,24,31,17,0,0,100,25,20,54,0,87,0,49,42,24,41,8,0,41,70,43,10,21,0,41,32,63,80,9,0,61,14,97,50,0,32,14,70,0,11,55,0,0,0,0,49,43,0,36,0,0,0,0,85,100,4,75,80,0,81,33,28,100,34,54,19,43,0,18,38,13,27,30,33,13,0,57,34,0,40,0,41,61,0,0,52,42,0,97,21,0,48,100,0,24,36,29,0,23,20,0,40,31,0,0,42,16,23,61,25,30,69,0,51,61,16,0,22,64,77,88,52,50,17,19,15,72,0,20,51,13,100,63,42,0,46,30,35,90,23,12,87,67,0,0,62,0,15,0,25,0,0,82,0,48,43,8,51,33,51,0,15,34,7,0,20,0,36,18,38,0,86,75,32,13,3,78,55,29,0,40,0,47,0,14,16,1,51,62,0,17,42,0,0,0,24,25,17,31,22,58,0,0,45,34,24,65,0,73,36,15,0,0,60,50,13,0,0,0,36,48,41,57,38,0,46,100,55,0,0,0,0,73,72,28,53,32,30,0,59,36,0,31,0,11,0,17,0,0,74,60,0,69,0,0,57,45,0,0,0,71,43,15,0,22,27,43,0,0,0,32,37,22,0,55,11,88,16,64,25,0,21,25,0,0,21,0,67,62,21,66,44,0,0,0,78,36,0,65,78,0,49,25,36,16,25,29,16,62,30,2,0,62,67,26,37,26,59,57,66,84,14,52,0,46,73,0,0,0,16,12,37,0,45,19,33,16,74,24,27,0,56,40,42,0,14,37,92,49,9,62,0,17,83,0,0,13,0,52,26,0
