,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
84,2018-08-12,67,0,38,30,12,60,63,0,48,0,48,78,42,56,0,0,51,47,21,61,94,0,22,0,39,20,0,48,0,0,95,0,42,12,40,57,4,51,10,0,26,13,0,23,24,21,53,33,31,15,0,33,0,0,0,0,9,43,0,41,35,66,0,4,26,48,0,0,0,0,45,31,11,0,0,58,0,0,41,54,9,6,67,27,3,0,35,73,0,80,0,0,0,10,15,0,20,0,23,24,38,40,46,91,46,17,20,0,15,34,73,11,16,0,52,34,47,30,40,30,0,15,54,11,17,61,0,12,55,5,29,49,36,0,17,0,0,73,0,23,0,7,8,30,21,40,41,25,47,0,25,5,66,0,84,3,0,38,18,26,0,25,37,53,71,20,22,20,0,44,21,32,24,0,42,24,87,29,0,38,19,54,0,25,20,14,0,0,34,20,34,59,25,0,0,22,0,23,49,2,48,66,54,52,43,45,21,14,59,13,45,0,12,34,0,0,24,82,31,24,34,25,25,52,19,31,66,14,13,0,0,24,19,0,0,26,56,84,47,100,9,0,30,35,16,22,26,14,51,76,0,50,55,0,0,70,0,24,25,26,12,14,35,58,77,60,5,16,25,36,69,0,11,31,0,30,58,56,0,30,72,0,0,34,13,65,49,0,0,61,0,13,19,0,0,0,62,0,39,53,10,100,34,40,0,0,44,8,0,30,0,78,0,30,0,91,30,14,15,9,71,97,18,0,60,0,45,0,35,0,2,26,64,0,17,46,16,0,67,17,8,15,6,0,0,0,0,58,0,77,39,0,64,0,15,53,0,32,10,3,17,0,41,0,55,51,45,7,20,49,71,45,0,68,0,0,42,62,0,51,27,37,97,10,15,23,0,0,17,32,24,33,0,44,61,31,64,35,0,40,33,0,0,0,38,0,18,53,21,52,37,34,0,49,17,0,39,0,57,52,17,29,51,0,24,0,0,41,26,0,0,72,79,19,79,49,0,0,19,61,36,28,34,13,0,40,27,48,15,40,0,3,93,30,1,0,75,44,30,51,43,40,32,46,63,11,26,0,11,0,0,0,0,0,43,37,0,0,32,46,23,69,25,12,0,31,69,75,49,14,0,67,60,10,77,0,11,49,17,0,12,0,0,32,0
85,2018-08-19,65,2,13,33,19,54,16,5,0,29,0,0,42,27,100,21,9,33,0,60,0,0,45,0,0,7,14,50,0,0,70,0,65,49,57,64,5,39,10,0,0,8,52,46,0,22,0,37,53,30,0,19,33,26,14,0,8,24,0,18,0,58,0,8,20,7,40,50,0,0,46,37,35,50,0,57,65,0,21,53,17,6,53,27,3,0,18,36,0,35,26,0,20,31,23,20,20,0,47,40,37,12,47,79,0,64,20,46,46,36,71,19,0,0,41,28,52,30,40,22,0,15,33,11,0,51,3,6,56,29,15,0,48,16,13,0,0,30,0,24,35,7,26,15,14,27,0,49,35,12,13,13,64,0,69,0,0,38,18,13,10,51,0,63,27,20,7,41,0,22,0,33,0,0,37,25,73,24,100,26,26,42,0,38,41,15,21,0,0,59,40,0,25,26,35,44,0,12,43,4,35,9,0,59,55,35,33,0,51,27,33,0,18,39,11,0,39,59,16,0,23,100,0,32,0,31,13,0,27,34,0,49,19,83,0,26,56,0,24,29,32,0,27,29,80,31,27,56,0,49,35,28,53,53,0,58,0,24,25,30,36,18,36,64,78,61,5,19,51,18,43,0,11,63,62,77,70,41,0,67,15,26,0,17,20,33,8,0,58,59,0,15,0,0,0,0,67,0,45,30,21,23,0,82,26,66,31,9,0,15,0,53,0,31,0,80,0,20,29,19,63,41,22,45,61,0,56,0,0,24,1,0,25,16,22,28,8,0,34,51,4,15,13,0,0,16,0,30,39,43,0,0,77,0,10,0,21,25,32,3,0,0,42,0,58,37,66,30,20,30,73,40,0,35,0,24,32,59,25,0,0,21,0,30,45,11,28,71,0,22,18,17,1,46,73,0,32,0,33,24,39,0,0,0,0,0,13,18,35,18,36,26,0,50,25,0,20,0,62,99,0,29,23,40,24,21,54,0,0,31,0,74,52,0,40,40,53,44,0,79,18,14,0,13,26,56,18,19,16,41,0,5,89,18,1,27,45,55,25,51,22,59,19,74,72,11,0,0,0,52,0,0,0,21,22,31,0,14,21,32,11,62,10,70,0,62,0,32,0,0,64,49,52,9,52,0,15,64,0,30,0,0,35,45,39
86,2018-08-26,67,0,6,38,12,58,46,10,35,0,0,55,42,44,85,0,25,57,21,55,0,0,0,0,57,13,0,53,0,0,34,0,93,12,40,24,7,61,19,0,25,11,25,49,24,0,52,37,21,29,0,41,0,0,0,0,10,21,33,46,0,73,49,4,58,7,29,0,0,0,53,12,11,0,49,58,0,0,20,44,34,7,26,13,1,0,17,49,0,34,25,0,0,0,23,19,36,0,36,31,33,30,36,71,30,51,30,23,74,29,73,16,15,0,71,36,21,0,39,25,0,29,39,10,0,58,11,11,59,14,28,0,70,0,12,26,0,72,0,76,0,8,8,15,14,22,0,24,11,6,13,35,73,0,66,8,0,36,0,13,0,50,36,51,26,0,28,59,0,64,21,32,12,0,49,24,72,25,0,13,0,31,0,0,0,0,21,0,33,0,35,39,49,0,0,43,0,46,33,2,51,46,27,50,37,29,21,27,58,26,60,0,29,45,21,0,33,42,30,0,33,0,25,56,19,0,26,42,13,0,0,95,19,20,38,41,62,21,23,28,18,0,28,22,16,32,0,27,0,59,17,60,53,0,34,68,0,0,0,23,11,27,14,71,79,55,5,22,25,53,37,0,33,31,20,45,49,79,0,35,43,25,0,50,38,11,24,0,0,57,0,12,18,0,0,0,65,89,26,40,41,38,0,33,0,42,33,3,0,0,0,0,30,19,0,76,29,11,28,19,54,32,19,14,12,0,36,0,0,12,2,0,24,0,23,46,0,0,33,16,10,15,18,44,0,0,63,17,38,25,16,50,62,0,5,0,0,25,51,3,0,0,0,26,45,14,39,14,20,19,0,77,50,34,0,0,62,63,24,75,66,30,32,26,0,11,0,0,17,37,21,65,1,45,74,0,16,34,0,40,32,0,69,25,0,0,6,35,17,0,37,8,0,0,8,0,38,0,50,100,17,22,45,20,0,21,18,0,26,46,0,67,61,0,77,38,0,11,19,47,36,20,0,0,51,24,9,38,30,40,0,10,53,9,3,26,29,48,26,100,0,46,31,38,62,32,25,0,11,0,0,25,0,10,21,37,0,48,21,45,56,66,25,34,0,20,0,34,0,0,31,36,59,7,51,0,12,43,0,60,11,32,34,31,0
87,2018-09-02,63,2,12,32,12,49,46,14,23,0,16,44,29,44,0,0,100,42,0,54,0,0,22,51,38,13,42,54,0,29,51,0,66,47,31,24,9,54,14,0,0,5,25,62,0,21,0,39,20,28,0,91,0,0,13,31,7,32,0,6,0,38,0,8,45,27,29,48,0,30,61,24,22,0,0,61,0,20,47,38,50,5,52,13,1,0,42,53,0,55,0,31,0,20,15,0,41,0,58,23,32,23,27,51,0,39,29,0,73,26,70,18,30,34,40,17,17,0,39,21,0,15,43,0,16,57,8,11,51,14,56,0,58,32,7,0,0,52,0,53,68,6,8,15,28,51,20,0,11,17,0,21,69,0,71,3,0,34,34,13,10,0,0,49,43,20,42,20,0,21,62,0,0,0,35,20,78,34,48,0,19,38,0,72,20,28,0,0,33,38,34,0,24,0,0,21,0,23,38,3,47,18,0,53,21,26,0,13,41,13,28,0,28,49,0,0,47,38,15,0,44,24,0,61,0,45,51,0,0,0,0,23,19,40,0,30,65,20,0,28,22,0,22,38,31,21,26,41,0,23,17,38,58,51,0,72,0,0,24,26,6,14,7,56,74,68,15,19,49,17,31,0,48,23,0,59,76,59,0,35,70,0,0,41,51,32,48,0,28,50,0,8,0,20,0,5,53,58,26,43,20,7,0,39,76,21,31,7,0,58,0,0,0,29,0,72,43,14,71,9,58,47,15,29,0,36,56,0,17,23,0,51,39,0,16,54,100,0,0,0,4,16,12,0,0,0,0,23,0,33,38,0,62,0,0,26,0,37,50,3,17,0,40,51,38,50,24,21,0,38,35,38,0,0,0,23,34,61,0,0,52,30,32,23,15,11,0,34,0,37,21,0,5,53,46,0,8,0,0,24,33,32,34,0,0,0,12,0,27,0,29,41,0,96,12,0,0,0,49,57,68,21,27,0,0,0,0,0,0,0,33,64,52,0,43,57,0,11,19,47,18,20,0,13,25,24,9,37,15,41,0,7,67,15,1,26,44,58,21,0,42,45,37,49,75,21,0,0,21,51,0,0,0,30,21,26,0,0,24,53,11,72,15,22,0,30,0,17,0,0,31,53,50,13,0,0,7,54,17,0,34,0,0,8,0
88,2018-09-09,67,2,24,47,0,49,15,0,34,40,30,21,43,25,35,20,65,49,20,73,0,0,0,49,37,0,40,57,0,29,61,0,100,46,15,82,6,40,23,0,49,19,0,52,45,20,50,39,30,26,0,53,0,0,26,0,9,22,0,17,0,53,0,0,55,0,19,47,27,29,85,23,22,47,0,60,30,38,29,40,32,3,49,26,0,38,41,72,0,54,12,0,19,19,51,0,29,0,65,30,32,9,26,55,43,60,0,0,57,29,72,11,29,0,48,16,32,56,12,20,0,0,33,10,16,62,5,14,53,18,0,23,11,15,19,25,0,79,18,51,33,6,16,28,20,29,20,0,0,16,12,13,55,44,78,5,0,35,33,36,9,0,0,49,59,10,20,0,83,52,60,0,0,0,43,19,74,35,0,36,12,47,0,35,19,27,40,48,32,36,31,0,0,0,0,21,39,33,42,2,13,44,0,52,46,35,40,26,56,12,23,0,16,41,20,0,23,61,29,0,0,23,0,39,18,15,0,40,0,32,30,0,54,58,0,40,56,0,56,0,9,0,19,26,75,21,25,13,0,64,48,53,55,74,32,56,0,23,0,16,0,23,7,59,70,51,15,20,0,66,30,24,14,15,19,43,55,38,0,45,55,0,0,72,30,10,8,0,0,53,47,9,18,0,21,0,55,0,34,39,79,36,0,57,48,20,35,7,0,42,0,0,29,16,89,73,56,16,13,9,59,84,29,56,0,35,75,0,17,11,1,25,53,15,14,35,37,0,32,32,6,14,6,0,0,29,0,22,24,32,30,0,73,0,0,0,20,12,0,0,33,0,0,49,51,41,24,14,19,47,0,80,0,0,0,23,63,56,0,0,38,32,0,44,42,11,0,0,16,41,19,0,1,56,61,0,38,0,30,60,34,31,0,0,0,0,12,33,10,17,29,56,32,0,35,47,0,43,50,53,0,20,61,0,46,60,0,0,25,15,32,66,43,0,84,46,0,10,36,74,34,7,0,12,25,60,0,45,29,25,73,7,51,8,2,0,14,55,20,14,20,46,36,58,82,31,24,0,20,0,0,0,0,10,41,48,0,26,33,42,0,69,10,11,0,39,0,21,0,27,0,40,41,5,0,0,9,54,0,0,21,0,33,35,0
89,2018-09-16,70,2,12,30,24,44,30,14,23,14,31,22,26,40,12,41,8,31,0,61,0,0,64,0,19,6,27,53,0,0,29,0,68,0,8,61,8,53,9,0,0,6,49,9,0,0,0,41,10,14,0,22,0,0,0,0,11,46,0,17,0,50,48,0,31,7,28,24,0,15,78,18,11,0,0,60,31,39,17,45,17,7,38,26,0,19,34,56,0,11,25,0,0,30,37,0,27,0,47,23,35,16,36,83,44,33,10,0,29,33,79,2,0,99,44,17,41,0,25,27,0,0,40,41,16,62,8,17,50,14,0,0,34,0,10,25,0,64,0,45,50,7,8,14,21,47,80,23,0,39,12,15,60,0,100,3,0,34,0,49,0,0,0,52,34,10,28,19,42,21,20,31,23,0,41,27,61,25,95,12,42,44,0,12,0,55,0,0,0,56,35,38,48,49,0,84,0,67,45,4,50,36,52,54,26,38,62,0,41,25,28,0,34,52,21,0,23,44,30,22,33,0,0,35,55,44,37,27,0,0,0,23,0,39,0,39,45,20,45,28,17,0,24,30,15,40,25,0,0,42,33,16,53,0,0,61,0,0,0,27,6,28,20,60,69,54,5,21,0,34,31,25,25,22,20,22,67,43,19,35,14,0,0,49,25,32,24,0,55,58,0,14,0,0,0,0,64,0,49,31,20,37,0,39,0,62,44,5,0,14,0,100,59,18,0,73,14,0,14,5,60,85,27,28,23,0,71,0,0,0,0,25,78,45,17,27,15,0,32,0,10,16,42,86,0,15,0,17,12,16,15,0,92,48,9,0,0,24,10,0,17,0,0,25,44,91,19,14,0,43,34,43,0,33,0,23,34,58,0,24,51,32,0,22,29,0,26,0,16,52,38,0,1,60,69,0,31,0,0,38,50,0,0,49,0,40,0,17,17,0,34,49,33,0,4,0,19,87,70,67,0,21,40,0,23,41,0,0,0,15,0,69,60,19,43,66,0,11,0,48,0,7,0,13,25,23,0,55,26,35,0,7,47,12,2,0,71,63,27,35,21,48,30,41,63,53,49,0,10,0,0,25,0,0,21,49,27,0,20,22,0,60,20,22,0,49,33,24,47,28,0,47,44,9,0,0,13,53,0,29,33,62,0,23,74
90,2018-09-23,69,0,0,25,18,56,90,23,34,27,15,64,38,32,12,60,49,41,20,72,0,0,21,0,55,6,41,56,0,29,37,0,59,35,38,15,5,48,0,0,0,6,24,61,23,20,50,40,40,26,0,27,31,0,26,31,10,25,0,22,0,55,0,12,31,20,19,0,0,29,34,23,43,0,0,57,0,19,20,50,41,6,26,26,0,0,17,57,0,43,12,30,0,29,15,18,19,0,45,91,37,23,44,80,29,38,19,22,43,24,69,11,30,33,45,18,25,0,75,18,0,14,47,40,0,67,8,11,51,5,27,0,0,0,17,0,0,35,18,44,34,6,8,14,14,29,20,47,22,16,12,15,67,0,74,8,20,35,0,12,9,0,35,61,17,0,34,57,0,31,0,0,0,0,40,27,81,24,47,0,12,38,0,12,0,27,0,0,0,38,45,38,48,0,33,84,79,78,44,2,43,54,0,54,31,38,0,0,32,50,23,34,6,58,0,50,19,63,29,0,0,0,0,20,0,29,13,14,0,0,0,46,0,0,36,35,54,60,22,14,9,20,27,24,0,27,0,66,0,57,16,53,51,0,0,61,0,0,0,17,6,16,7,53,72,58,15,23,48,51,56,0,18,38,20,7,58,42,0,46,28,0,0,72,12,10,39,36,0,48,0,6,0,0,0,5,51,0,20,64,20,44,0,38,25,0,24,3,0,28,0,0,29,18,0,75,0,19,0,14,56,54,25,0,34,70,48,0,0,23,0,0,38,15,17,18,30,0,32,32,10,15,6,21,95,0,31,11,36,33,38,0,69,0,5,0,40,24,49,3,0,0,0,74,51,14,43,7,0,33,0,48,0,0,0,23,40,60,47,0,0,26,0,32,28,11,0,0,0,10,17,31,1,48,42,0,30,33,0,38,36,0,0,24,36,0,18,0,26,0,36,24,0,0,24,47,0,0,52,45,0,14,26,19,0,0,17,0,0,15,0,68,30,0,56,47,0,0,0,46,0,0,0,0,0,23,9,27,29,24,0,0,60,11,1,0,43,49,27,21,21,35,6,37,73,10,0,0,21,0,0,0,0,10,20,46,0,33,17,44,32,60,14,11,0,19,0,15,0,14,0,46,57,8,74,0,13,60,0,59,11,0,0,25,0
91,2018-09-30,68,2,6,33,12,47,15,5,12,0,0,75,37,43,12,40,57,35,61,60,0,0,0,0,19,19,0,59,0,0,29,0,55,82,15,60,10,53,27,0,25,14,24,70,69,21,50,42,20,16,42,18,0,25,0,0,17,32,0,22,0,70,0,4,31,13,0,24,27,29,43,18,33,0,0,59,0,38,26,68,25,4,12,13,0,19,42,68,0,33,25,30,0,20,37,0,27,13,56,15,30,16,35,59,44,22,10,22,43,31,74,7,0,0,39,12,20,0,25,27,0,0,41,10,16,74,3,19,53,18,14,0,11,0,26,0,0,73,18,37,0,7,8,0,27,51,60,0,11,11,24,13,67,0,57,3,0,33,17,0,0,0,0,45,43,19,14,0,0,31,0,0,23,0,47,8,77,36,47,12,12,57,0,24,19,27,0,0,32,37,41,0,0,25,33,0,0,22,74,3,50,44,26,59,10,41,21,0,89,0,31,0,11,54,0,0,46,50,15,0,33,23,0,40,18,29,12,55,0,32,31,0,55,0,0,39,49,0,67,0,13,0,18,52,0,67,0,13,0,46,0,27,60,50,0,70,0,0,0,27,17,28,14,63,77,55,0,18,72,17,26,0,36,15,0,15,74,46,0,46,69,25,0,73,62,42,24,0,0,57,0,7,0,19,21,0,60,86,26,56,50,22,0,84,49,21,38,5,49,14,0,50,15,24,0,75,0,35,41,9,68,46,21,14,34,0,43,0,33,11,0,50,46,0,17,44,0,0,0,32,6,16,0,42,0,15,0,17,0,16,8,0,64,0,5,76,40,24,60,0,16,0,0,25,60,14,53,14,38,42,0,75,49,0,0,0,44,58,24,49,26,36,0,51,14,0,0,0,16,31,17,79,1,40,65,0,31,32,0,53,35,31,0,49,0,0,12,17,3,0,40,16,65,0,12,47,19,0,61,62,17,21,44,0,0,40,17,0,0,15,0,67,73,0,52,47,0,10,18,35,0,7,32,0,100,8,9,37,18,19,0,5,70,26,2,0,28,60,19,27,0,31,6,37,60,31,25,0,41,0,0,0,0,0,0,40,0,20,30,30,11,77,24,22,0,20,33,19,0,0,30,29,41,7,49,0,16,75,17,0,0,0,0,28,0
92,2018-10-07,69,0,12,36,18,56,61,0,35,28,47,54,33,65,12,20,58,48,41,52,0,52,22,0,0,32,14,55,35,39,38,0,56,35,23,47,11,72,42,0,0,8,99,80,0,0,0,47,0,24,0,14,0,0,0,0,13,30,0,6,0,52,0,4,19,0,19,48,0,15,44,0,0,0,0,62,0,58,10,47,25,4,64,26,3,0,17,48,49,44,12,0,0,0,37,19,38,13,45,38,36,23,27,68,15,33,29,45,88,39,76,13,30,0,35,29,37,0,0,29,0,29,52,20,16,69,0,28,52,27,14,0,23,32,19,0,0,61,18,30,0,13,0,29,34,43,40,24,11,17,12,15,55,0,62,0,20,33,17,12,19,0,0,58,34,0,42,39,0,53,41,0,12,0,50,19,65,30,0,25,25,27,0,36,39,0,0,0,0,38,41,0,48,0,0,85,0,11,56,3,27,64,26,55,26,44,21,27,49,0,12,0,11,55,10,0,28,46,0,45,77,24,25,35,0,60,0,14,13,33,0,0,19,20,0,38,62,40,34,42,53,0,25,34,31,49,0,40,0,23,33,38,52,0,66,59,0,47,0,40,6,34,0,58,75,56,5,23,0,52,26,0,29,38,0,37,61,54,0,41,42,25,7,49,31,63,32,0,0,58,0,8,0,20,0,0,63,0,29,59,0,30,0,52,0,42,49,6,0,29,0,25,15,24,91,76,14,16,14,32,63,47,34,43,12,0,38,62,68,0,1,0,16,30,27,63,23,0,0,16,16,16,24,43,48,30,0,23,25,66,38,0,58,0,14,51,0,43,40,3,0,0,0,0,48,49,49,28,39,29,0,54,0,33,0,0,61,59,0,0,78,49,31,36,58,0,0,0,0,41,17,32,1,43,59,0,15,0,31,78,32,0,34,0,73,0,6,34,54,17,34,33,33,0,24,0,19,0,81,33,0,35,27,0,0,0,35,0,0,15,0,69,77,19,24,38,0,11,56,50,18,13,0,0,0,16,17,46,26,13,0,5,47,9,1,0,29,46,32,14,21,42,18,34,76,11,0,0,10,50,39,25,0,0,21,26,0,20,28,26,22,71,25,22,0,20,0,17,0,70,61,24,50,11,25,0,21,68,17,0,56,0,0,5,0
93,2018-10-14,67,2,12,24,12,39,15,24,23,28,31,54,28,54,36,0,42,42,41,64,0,0,22,0,0,6,28,58,0,10,21,0,40,0,31,47,6,49,9,0,50,18,0,71,0,0,0,44,20,51,0,50,0,50,27,0,9,62,33,11,34,68,0,4,25,0,19,48,0,0,61,18,44,0,0,63,0,58,27,52,42,6,26,26,0,19,25,66,49,11,0,30,0,20,30,0,46,0,51,31,28,14,45,81,15,28,10,22,59,27,76,7,0,0,25,15,33,57,13,25,0,29,47,21,0,82,8,14,52,18,56,0,12,64,12,0,97,49,0,38,51,10,8,44,48,43,20,24,11,11,12,11,62,0,61,3,21,34,34,12,0,25,35,57,69,0,0,0,43,21,41,0,0,0,49,20,84,27,0,12,31,27,0,48,19,42,21,0,0,19,37,19,24,0,34,21,0,34,43,3,51,9,26,54,53,46,21,13,41,38,71,0,17,58,31,51,52,46,15,0,22,0,0,30,0,60,13,0,0,99,63,0,56,40,0,49,46,41,23,14,9,20,21,23,31,40,26,0,0,47,99,70,54,26,0,67,0,0,24,18,11,26,7,48,77,51,5,22,24,17,62,0,22,45,20,22,64,43,19,53,14,0,0,74,13,0,48,0,28,53,48,6,0,0,22,5,67,0,46,54,20,15,0,33,25,63,26,6,50,43,0,50,0,21,92,75,14,38,14,0,66,31,22,29,0,0,31,0,0,12,2,0,16,15,55,9,8,0,0,82,25,14,24,22,0,45,0,28,50,33,15,0,54,0,5,0,0,37,30,3,0,0,0,25,50,21,34,7,39,53,0,49,50,100,0,23,61,58,24,25,26,7,0,23,44,11,0,0,0,68,13,0,1,46,53,0,8,33,31,31,54,32,68,0,0,40,0,17,24,0,29,33,0,48,33,48,19,0,48,34,0,49,22,0,23,41,17,0,0,15,0,64,47,0,38,10,51,0,0,46,53,0,0,0,0,8,35,37,15,16,25,5,43,20,3,26,14,61,24,14,0,42,37,26,76,43,25,0,21,50,0,25,0,0,42,34,0,14,17,13,33,61,10,11,52,30,33,16,0,14,0,30,50,7,25,0,10,48,17,0,22,0,0,28,0
94,2018-10-21,68,14,19,29,24,53,61,5,47,14,16,11,29,73,0,21,50,29,21,64,0,0,0,0,0,91,28,56,35,49,25,0,72,47,47,38,4,97,18,0,0,12,0,53,23,0,51,41,20,37,0,23,0,0,13,0,12,42,0,17,0,51,48,8,50,7,19,0,0,0,70,30,44,48,0,52,31,39,24,92,33,8,25,53,6,98,8,48,99,56,50,0,0,10,23,0,27,0,38,38,31,39,18,72,30,39,49,22,59,33,73,7,30,0,34,13,33,0,51,25,0,15,45,0,0,83,11,14,53,23,0,0,23,31,19,26,0,39,0,8,34,12,17,0,21,47,40,23,23,11,0,9,62,0,67,3,0,40,69,24,0,25,0,57,43,0,0,0,0,53,21,0,12,0,57,35,74,27,96,0,0,24,0,12,20,42,21,0,32,74,39,0,0,25,68,21,0,34,43,5,30,36,27,51,42,75,63,13,58,26,52,0,23,59,42,26,19,43,30,22,11,24,25,25,0,30,25,28,13,0,0,0,19,20,0,53,46,0,57,14,44,0,19,52,0,49,26,14,0,39,17,22,58,51,33,54,0,24,0,37,17,13,0,63,70,37,5,19,49,17,83,0,26,67,20,22,56,59,0,47,14,25,0,33,19,21,48,0,28,52,49,11,36,0,0,0,62,59,35,66,31,15,0,46,25,0,38,4,0,0,33,25,15,37,0,73,72,16,14,5,54,71,49,43,35,36,44,0,0,12,1,26,55,15,25,63,8,0,33,33,17,15,12,65,0,0,31,51,12,25,15,100,62,25,5,26,0,60,20,2,34,0,0,25,45,21,20,7,20,48,0,49,0,0,0,0,31,56,24,25,52,23,0,23,44,0,0,0,0,37,17,0,0,53,63,0,39,0,94,62,39,0,34,0,37,81,12,0,30,0,38,50,67,0,4,0,38,44,71,25,17,14,32,0,0,21,70,0,51,0,33,70,50,19,58,38,0,21,19,56,35,14,0,26,0,53,18,56,57,44,25,10,62,15,1,0,14,41,8,14,63,44,0,41,65,21,75,0,53,50,0,25,0,0,21,56,0,34,44,39,11,60,20,23,0,40,0,22,47,57,0,36,31,14,25,100,13,78,17,0,22,31,0,28,0
