,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
128,2018-06-17,69,2,7,22,28,49,30,19,0,20,0,28,34,31,24,22,49,23,16,57,0,0,0,0,35,18,15,46,0,21,46,0,45,44,51,59,5,36,27,0,13,12,0,20,0,0,0,34,10,12,0,19,0,0,0,0,11,33,0,57,0,53,0,12,54,9,25,57,0,0,44,0,38,0,0,60,26,0,40,53,37,6,0,49,1,49,13,60,0,17,12,0,0,21,41,0,24,18,35,98,35,8,56,57,30,33,0,0,23,26,69,6,42,21,33,31,46,29,20,41,0,0,48,0,0,51,7,28,54,12,7,0,23,0,12,0,90,45,18,22,45,8,24,29,32,44,23,17,27,12,0,2,59,36,60,5,0,36,0,17,16,0,0,35,25,0,16,0,0,37,0,34,21,51,31,46,66,26,34,8,38,73,0,13,19,52,37,0,100,25,43,100,0,0,0,0,0,62,56,4,36,18,0,46,22,36,16,0,15,46,35,0,18,42,35,0,33,45,0,0,38,0,18,30,0,18,12,14,0,0,35,0,0,36,0,35,77,100,5,17,18,33,21,58,0,25,30,35,0,36,0,63,57,0,0,58,0,34,0,21,0,24,0,53,69,66,5,28,0,14,27,54,23,31,0,27,60,37,33,58,36,22,0,34,9,18,18,34,0,53,53,9,0,0,25,7,61,0,20,34,10,18,30,55,35,29,33,4,0,0,0,16,15,28,0,77,62,10,47,12,74,44,21,10,63,33,65,0,10,16,0,0,49,0,30,39,0,0,0,52,2,15,22,18,0,0,85,33,13,17,60,0,66,0,0,31,0,40,9,2,19,0,40,26,63,29,42,0,43,46,0,54,0,0,0,27,66,59,25,0,13,31,0,42,34,0,0,0,49,49,20,19,1,75,75,0,39,0,26,82,40,0,45,27,0,0,0,0,66,25,39,75,33,36,21,0,16,30,52,28,18,19,49,0,56,15,17,0,0,0,67,73,47,0,47,25,0,28,0,54,18,10,34,46,0,42,0,36,6,52,0,5,34,29,1,0,13,73,19,34,20,39,36,32,75,77,0,0,0,0,0,0,0,0,34,36,0,39,32,27,36,69,20,10,0,83,21,27,0,0,0,38,41,8,51,0,9,64,0,0,12,26,0,32,0
129,2018-06-24,67,2,15,19,22,42,31,13,38,21,20,19,37,41,24,44,60,36,16,53,0,0,0,0,35,18,39,50,34,11,29,0,31,30,22,60,8,44,20,0,13,9,0,49,25,27,0,34,13,14,47,19,30,24,0,0,11,37,0,23,0,67,42,0,20,19,34,0,0,0,45,29,26,0,0,59,79,52,35,44,47,5,0,16,1,0,68,42,0,44,13,35,0,42,52,0,65,0,50,14,43,28,0,59,15,44,0,0,82,27,68,2,85,21,49,35,46,0,20,24,0,0,59,0,34,53,3,28,56,17,20,0,70,14,16,0,0,34,0,7,46,9,49,29,6,79,0,17,0,23,0,9,56,0,74,5,32,39,0,17,8,0,0,34,25,34,0,0,0,28,42,0,21,0,41,32,88,33,0,0,28,62,29,0,19,0,0,0,0,0,41,40,0,0,0,12,0,37,77,2,56,28,0,61,49,32,63,14,5,12,60,46,13,42,46,0,39,49,63,56,9,42,0,60,52,36,50,28,38,0,0,25,13,36,0,43,66,0,14,84,7,33,20,52,14,40,0,0,0,44,39,19,59,17,0,56,0,17,0,16,20,28,32,47,75,39,0,16,0,0,27,0,8,71,0,20,55,31,16,30,72,45,0,51,9,18,63,0,0,55,0,7,19,21,0,0,72,0,23,42,21,36,0,37,0,72,41,4,0,20,0,32,15,20,0,75,15,8,16,24,70,19,24,0,32,0,100,0,10,32,1,21,58,13,31,34,34,0,0,35,10,15,0,55,48,50,0,40,26,8,46,0,68,0,9,0,30,32,19,2,19,0,0,26,54,71,21,0,22,46,70,60,0,0,0,53,35,63,0,50,13,48,0,46,34,0,0,0,16,43,25,19,1,80,54,0,19,0,26,35,23,35,0,0,0,0,0,0,47,51,33,25,0,36,27,0,33,0,46,41,0,19,38,0,0,0,33,0,0,18,0,74,25,0,36,41,0,0,19,46,0,21,0,0,25,42,21,27,22,33,22,7,26,33,1,20,39,59,15,34,41,49,27,36,70,62,0,0,12,0,0,36,0,14,11,43,0,50,71,22,24,59,24,0,0,10,0,31,48,48,0,13,41,13,26,0,13,61,0,0,12,26,0,33,0
130,2018-07-01,65,2,16,18,6,55,47,7,26,85,0,59,40,58,0,0,30,24,33,45,0,0,27,38,18,9,32,43,0,22,26,0,23,30,15,34,6,27,0,0,0,9,0,21,0,0,0,31,3,5,0,12,0,0,13,30,8,30,0,6,0,52,0,25,93,10,26,0,0,0,38,22,40,0,0,53,0,0,41,47,19,3,23,17,0,26,14,43,0,55,13,35,0,11,64,0,25,0,21,29,37,15,10,49,16,17,23,25,0,50,62,25,0,0,47,10,54,0,10,27,0,0,42,12,0,54,3,3,65,22,0,26,12,15,10,0,0,42,19,15,48,7,0,15,20,52,0,0,0,18,0,3,69,38,61,0,33,43,0,0,17,0,34,46,43,12,8,22,0,29,22,35,11,0,32,26,65,27,0,8,30,65,0,14,20,0,0,0,0,13,38,63,0,0,25,0,32,39,41,2,71,39,0,50,23,21,0,15,48,24,63,0,9,40,24,54,14,53,33,39,20,0,0,31,27,19,26,0,20,0,0,0,13,37,0,41,78,26,20,35,8,0,20,40,15,34,62,19,0,46,14,10,54,0,27,67,0,18,0,21,14,16,11,49,76,57,0,24,0,0,22,0,20,49,0,14,48,30,0,48,19,0,0,36,10,0,56,36,43,47,28,5,40,0,0,0,59,25,21,30,11,0,32,19,0,30,39,5,0,61,0,0,48,9,0,76,16,9,25,4,74,65,12,11,33,0,62,0,10,0,0,0,86,14,20,54,9,0,0,18,0,15,0,58,50,26,0,28,13,9,32,0,59,42,13,0,31,17,29,2,13,0,0,27,63,37,27,26,0,24,73,40,0,0,0,0,53,65,0,0,14,36,0,40,24,13,0,0,69,0,8,40,0,45,64,0,7,45,0,37,37,0,0,57,0,54,0,16,19,26,33,40,0,0,6,0,17,0,53,20,19,20,34,0,40,0,17,0,0,19,0,60,36,0,53,35,0,0,20,65,0,44,0,0,0,33,0,28,16,31,0,13,41,19,1,0,0,85,28,18,0,43,19,45,73,65,22,0,12,0,0,0,0,0,12,31,0,41,30,45,38,79,8,0,0,11,0,26,0,17,32,13,61,16,27,0,18,48,0,0,26,0,0,31,47
131,2018-07-08,77,0,22,24,16,45,0,31,0,40,60,28,39,46,0,0,58,39,0,56,0,0,26,36,17,9,53,50,0,21,32,0,30,58,37,46,5,34,27,0,0,9,0,48,49,0,0,36,6,13,0,100,29,0,0,28,12,30,0,11,0,73,0,36,67,18,100,19,0,12,58,43,51,0,0,60,26,51,56,47,55,8,54,49,1,0,27,50,31,35,0,0,0,41,41,0,37,0,34,55,41,12,37,74,45,22,44,24,46,30,70,4,83,20,26,25,35,0,20,24,0,14,50,33,67,53,7,24,60,12,13,50,46,0,8,0,0,53,35,22,45,9,36,14,32,63,23,0,13,17,13,8,58,0,58,0,0,38,17,84,0,0,32,51,74,22,16,41,30,9,0,0,20,0,43,24,85,28,34,0,0,67,0,25,0,39,18,0,0,24,39,20,0,50,0,24,0,37,32,4,63,55,25,58,22,36,0,14,50,11,44,0,9,38,11,0,19,38,77,0,9,21,0,44,0,18,37,14,0,0,0,0,25,18,0,44,74,0,5,49,22,0,18,38,28,36,0,0,0,51,13,33,58,16,0,62,0,34,33,34,7,30,32,58,69,58,9,27,0,14,34,0,34,46,19,20,64,39,16,42,18,44,0,59,0,27,44,0,20,62,26,7,0,42,25,0,69,0,23,36,31,45,30,42,18,0,27,6,0,38,0,16,0,14,0,70,46,13,16,12,62,62,15,0,52,0,49,0,0,16,0,0,49,0,26,21,0,0,33,17,6,16,5,0,0,0,42,13,63,0,37,0,60,39,13,0,0,16,46,2,19,0,0,0,71,29,67,16,0,27,0,69,0,0,0,0,41,62,25,0,13,34,0,19,0,0,60,0,16,36,15,38,0,53,60,0,32,0,0,46,27,0,44,0,29,0,0,31,21,25,35,12,0,71,37,0,32,0,53,31,18,19,27,0,19,15,33,0,0,18,0,75,51,25,46,57,0,0,37,55,18,21,0,0,0,41,20,9,9,73,0,5,21,18,1,0,13,46,22,34,40,46,62,35,76,46,20,0,0,0,0,35,0,14,11,27,0,19,25,26,24,58,16,10,0,31,0,27,0,16,0,31,58,15,25,0,9,51,15,0,36,0,0,41,0
132,2018-07-15,70,0,0,18,50,33,31,26,13,0,0,19,38,63,12,44,49,23,0,52,52,0,26,0,87,27,46,50,67,0,36,0,32,29,7,60,3,51,20,0,26,14,26,36,25,0,0,32,3,14,0,87,0,0,25,58,14,60,0,40,0,56,0,0,34,28,68,57,0,0,22,36,52,100,0,64,26,51,57,44,47,6,44,17,4,0,67,56,32,35,25,0,34,21,31,0,31,36,32,71,36,12,0,81,15,44,45,0,23,34,71,13,21,21,23,22,93,29,50,23,0,28,52,11,0,50,5,15,58,13,0,0,35,14,10,0,0,32,0,0,0,7,49,58,13,55,0,17,14,12,13,6,80,0,60,0,0,40,0,51,0,33,65,60,25,11,16,21,30,19,0,0,42,0,39,39,57,28,0,0,19,37,0,0,19,93,19,0,0,0,40,0,0,25,0,37,31,12,50,4,64,65,0,53,22,34,16,28,15,23,35,0,9,42,0,0,46,39,31,0,19,84,0,50,0,18,0,29,0,31,36,25,26,18,0,61,100,0,5,34,4,33,24,27,0,33,0,18,0,60,13,83,60,0,0,58,100,0,0,50,7,25,11,61,76,71,5,26,0,14,35,0,19,47,19,27,57,37,0,52,36,0,0,51,0,18,45,68,0,56,0,14,0,0,0,0,66,24,32,34,32,27,92,56,18,29,47,8,0,0,0,0,46,20,39,87,16,13,16,24,66,25,58,21,11,33,66,93,0,49,0,21,25,0,100,22,0,0,0,0,4,15,6,0,0,76,0,20,26,8,23,0,50,0,4,0,30,24,47,0,13,0,0,26,56,12,37,8,44,41,0,38,45,0,0,27,58,63,0,0,52,28,23,19,0,12,0,35,0,25,5,29,1,61,65,0,26,0,27,35,25,0,90,82,0,0,0,0,24,50,30,13,34,36,33,0,0,0,42,21,0,48,38,23,0,30,0,35,0,56,0,69,60,0,36,42,0,19,38,47,0,0,34,0,0,11,21,27,3,30,0,10,43,11,6,0,13,59,26,9,0,50,18,43,73,16,21,0,24,0,0,0,0,0,0,28,12,40,29,27,12,70,16,30,47,42,22,26,0,16,0,32,69,13,51,0,15,74,0,0,37,0,0,18,0
133,2018-07-22,68,9,15,25,28,38,15,25,50,41,60,19,35,47,0,22,88,29,47,62,0,0,52,0,17,55,23,49,100,10,28,0,57,0,22,13,5,83,0,0,13,9,51,28,50,0,35,35,13,15,0,52,30,0,0,29,11,49,0,17,0,57,42,44,47,28,50,19,0,0,37,43,51,0,0,57,52,51,91,49,37,4,22,33,1,74,40,42,31,18,25,0,0,10,93,0,27,0,41,98,41,20,56,67,15,33,11,0,23,21,69,6,0,0,22,25,36,29,10,36,0,28,35,22,0,42,5,31,55,21,7,0,23,14,8,0,0,43,0,15,0,8,24,14,13,44,23,0,0,23,0,8,70,0,66,3,31,36,0,17,0,0,64,52,41,0,24,21,30,28,0,0,10,0,49,95,85,100,34,0,19,47,0,0,0,26,0,30,33,0,42,0,16,0,0,61,0,25,49,7,71,65,0,65,87,100,0,28,30,23,50,0,22,45,46,0,46,37,62,0,37,21,18,59,13,72,25,0,0,0,0,100,13,0,0,49,77,25,19,100,18,0,22,66,29,30,89,0,100,40,0,48,57,100,77,67,0,0,0,21,7,24,0,65,67,35,5,22,23,28,13,55,30,47,19,67,65,65,16,55,71,0,0,34,18,9,9,34,0,59,53,14,0,21,0,15,71,47,35,45,31,18,0,73,35,29,34,4,0,39,0,32,0,31,39,74,31,18,48,0,55,50,32,0,21,33,53,0,10,0,1,0,58,26,25,35,8,0,33,35,10,15,11,73,0,100,0,13,25,17,15,0,64,20,4,0,0,32,65,0,19,0,40,26,74,53,37,17,0,50,35,38,0,0,93,0,73,66,25,0,39,27,0,38,23,36,30,0,0,67,73,29,1,62,57,42,45,86,26,23,21,0,45,81,0,51,0,31,18,0,33,75,0,0,27,44,16,30,49,33,18,28,43,23,19,0,0,0,100,18,0,80,62,0,54,41,0,0,19,56,36,0,34,0,25,31,10,45,6,79,0,10,34,22,0,0,26,56,16,34,0,60,27,46,79,31,0,0,48,0,0,35,0,7,0,59,0,30,16,48,12,71,12,100,0,42,0,25,0,16,0,44,62,10,25,0,18,66,0,0,25,0,0,21,0
134,2018-07-29,71,0,0,100,11,38,46,6,38,0,0,19,39,34,0,22,78,28,16,76,0,0,0,0,0,54,30,58,0,21,25,0,48,15,15,13,6,43,40,0,13,14,0,48,0,0,0,34,13,44,0,41,29,24,25,28,10,35,82,11,70,56,0,20,41,18,59,0,0,12,37,57,13,0,88,61,0,0,97,53,18,6,33,0,3,49,54,69,31,26,12,0,34,21,41,51,34,0,29,42,42,30,66,71,15,33,44,24,0,48,80,4,83,0,45,41,72,29,20,56,0,14,45,11,34,49,5,25,57,13,7,0,94,0,14,18,0,52,0,22,46,7,49,72,13,80,24,69,14,6,27,6,59,0,58,8,0,36,17,68,17,0,0,39,8,11,16,21,0,47,42,34,10,0,48,100,74,56,0,0,19,78,0,26,0,40,0,30,0,37,29,20,16,25,24,49,0,37,42,6,96,37,0,57,35,25,32,28,15,47,50,0,9,45,12,0,59,50,16,0,19,42,0,45,13,36,13,29,19,0,0,25,38,18,0,53,84,25,9,0,41,0,24,48,29,31,30,71,0,56,13,44,59,17,0,55,0,17,0,21,20,17,0,52,80,59,29,23,46,42,19,0,19,55,0,41,80,31,33,40,18,0,0,43,46,18,36,0,21,55,53,9,19,21,0,7,68,24,56,40,32,9,31,25,18,0,45,15,0,0,0,32,31,28,0,81,16,17,16,8,66,50,28,31,32,0,41,0,0,0,1,0,17,27,23,26,17,0,33,53,4,16,17,19,0,0,43,47,51,8,23,0,81,0,13,0,0,49,28,2,51,0,0,0,61,35,58,42,0,37,35,44,0,0,0,0,35,68,0,50,26,41,23,58,34,12,0,0,0,43,51,38,1,54,50,21,13,0,0,59,32,0,45,0,0,0,6,0,24,25,42,51,67,0,22,0,16,0,53,51,36,29,93,23,0,0,17,0,20,19,0,63,43,26,51,25,0,10,19,67,0,0,0,0,0,11,21,45,37,65,22,0,30,18,1,0,26,72,19,69,62,51,36,36,71,31,21,0,36,0,0,0,0,0,0,43,0,30,23,81,49,63,16,10,0,31,0,26,0,0,0,38,66,23,51,0,15,59,0,0,37,0,0,33,0
135,2018-08-05,71,0,0,34,11,56,15,6,0,40,59,19,36,31,12,64,48,27,15,49,51,0,0,0,51,18,30,49,0,10,42,0,42,14,65,32,5,46,39,0,0,14,0,31,24,0,0,35,3,22,92,22,0,47,0,56,12,48,0,11,34,61,0,12,41,100,17,74,0,12,22,70,38,0,0,55,26,67,50,44,18,7,32,49,1,24,66,55,31,34,12,34,17,10,51,50,20,0,46,14,36,14,47,67,44,43,11,23,35,44,73,17,0,0,22,19,41,0,69,60,0,0,51,0,34,56,2,43,52,17,27,0,23,0,16,18,0,37,18,7,0,6,24,14,13,25,23,17,0,17,0,10,66,0,58,3,63,36,0,51,0,65,32,43,25,11,64,0,90,28,0,0,31,0,43,32,72,43,34,16,9,67,0,64,0,39,0,30,0,37,38,20,16,0,23,12,0,37,41,5,55,56,0,60,9,25,16,0,35,35,45,46,18,40,23,26,78,57,31,0,37,21,0,35,0,36,0,0,0,0,0,25,0,36,0,41,88,25,5,67,15,0,23,43,14,32,30,0,0,63,39,14,57,33,51,61,0,17,33,14,7,7,0,62,74,70,5,21,0,14,21,0,15,63,0,67,69,51,0,49,18,0,0,34,0,46,18,0,40,51,26,14,19,0,50,0,69,23,26,39,42,72,0,12,18,29,46,10,0,0,0,32,30,22,39,74,31,18,16,12,79,37,21,10,52,0,37,92,30,0,0,21,41,13,16,52,8,0,33,17,4,15,22,18,47,0,0,33,13,100,30,0,54,20,4,0,30,48,65,2,13,0,0,26,56,47,47,8,22,41,0,32,45,0,0,0,35,63,25,0,26,51,0,42,23,12,0,0,49,55,20,38,1,75,60,63,26,0,0,35,23,71,45,54,0,0,0,15,3,25,29,38,0,36,21,0,0,0,56,39,18,28,70,46,19,0,33,0,20,0,0,75,45,25,47,41,0,0,0,75,0,10,0,46,0,63,41,27,22,51,44,2,64,22,0,0,26,75,31,17,41,48,27,54,66,15,62,0,71,0,0,35,81,21,11,62,0,49,22,64,24,63,12,20,0,31,0,30,0,48,0,25,34,15,0,0,15,67,29,0,25,0,92,24,0
136,2018-08-12,70,2,45,29,11,49,46,13,63,0,81,67,36,47,24,0,69,28,31,59,0,0,53,0,35,27,23,47,0,21,71,0,36,15,22,33,8,50,13,0,13,13,0,24,0,0,35,36,6,19,0,11,0,24,12,29,7,41,42,23,0,71,42,4,48,84,0,19,0,12,37,14,52,0,0,58,0,51,69,45,28,6,44,50,3,0,27,79,0,53,13,34,0,41,41,25,45,0,20,14,33,38,47,74,0,27,0,0,82,32,74,6,0,0,15,85,47,0,50,37,0,28,52,0,0,58,0,19,55,0,27,0,35,0,8,0,0,46,36,15,0,8,0,29,19,35,0,17,27,12,0,10,64,36,74,0,32,36,17,68,0,0,0,48,50,0,8,21,30,57,42,0,21,0,50,36,83,46,34,16,0,63,0,39,19,40,0,0,0,25,30,61,32,0,24,12,0,37,47,7,64,65,0,54,17,41,47,28,30,12,55,0,4,39,12,26,59,86,47,19,38,21,0,25,13,18,38,0,19,31,0,0,26,36,0,33,62,0,5,17,15,0,26,37,0,27,30,53,0,28,0,20,57,17,0,66,0,17,34,29,13,11,65,54,68,47,0,21,0,14,13,0,11,32,0,54,74,28,16,40,18,22,0,68,9,28,9,0,21,50,0,4,38,0,0,7,65,0,29,53,32,100,31,37,0,0,34,9,35,39,0,16,0,20,0,88,0,16,31,4,65,57,23,31,21,33,25,0,30,0,2,21,17,0,19,30,0,0,100,53,8,15,0,19,0,25,43,47,13,42,23,0,58,0,9,0,0,32,47,2,25,0,0,26,61,6,32,34,66,32,0,54,0,0,0,27,48,65,25,25,13,17,23,27,34,0,0,0,0,49,25,38,0,59,29,21,19,43,0,35,23,0,0,0,29,0,0,16,11,25,34,63,34,0,22,0,16,0,60,46,54,10,77,0,0,0,17,0,20,0,34,74,58,0,69,17,0,9,19,50,18,21,0,0,25,42,31,54,3,28,22,2,61,18,1,0,13,64,24,43,0,44,36,50,72,47,42,0,24,0,0,0,0,7,23,56,0,30,32,49,24,60,0,20,0,52,0,88,49,16,0,51,66,10,51,0,14,59,0,0,0,0,47,42,0
137,2018-08-19,68,4,45,32,11,41,30,32,13,20,20,19,34,37,48,43,20,26,16,56,0,0,26,0,17,36,46,50,0,0,64,0,60,73,15,53,5,34,60,0,0,11,25,28,0,0,0,38,6,32,0,30,0,24,0,0,10,33,0,6,0,77,0,12,48,37,42,0,0,0,88,64,77,0,0,65,0,34,28,54,56,7,65,17,1,49,27,74,0,26,0,0,51,41,62,0,28,0,41,28,35,16,28,79,30,44,22,0,59,34,75,7,42,0,49,28,42,0,10,30,0,14,52,0,0,59,8,12,57,29,27,0,47,29,12,36,0,35,0,30,0,7,12,15,7,45,24,17,0,18,13,10,59,0,55,10,0,36,52,17,25,0,33,52,25,23,16,42,0,9,64,0,10,0,46,25,72,32,35,8,19,95,0,0,20,40,19,31,0,12,33,0,16,25,47,12,0,63,40,3,28,75,26,53,30,32,0,0,46,23,51,0,18,42,0,0,20,68,63,19,38,21,0,35,39,36,13,14,0,31,0,25,13,36,0,45,49,51,9,17,22,0,25,41,29,50,0,18,0,44,52,25,58,17,0,53,0,35,34,16,20,24,22,53,73,55,14,20,23,14,16,0,19,16,19,95,86,29,16,62,0,0,0,17,19,65,18,0,0,55,80,9,0,0,25,0,66,0,35,43,21,18,0,43,0,15,34,6,0,39,0,64,15,33,0,79,47,27,24,8,68,44,19,31,53,100,60,0,0,0,1,42,58,27,18,39,0,0,33,53,6,17,11,0,0,0,0,74,26,42,31,100,74,20,4,0,0,24,37,5,13,0,0,0,70,30,53,17,44,28,35,66,0,0,0,0,29,61,0,75,13,17,0,15,46,12,0,0,17,37,23,19,0,81,65,0,0,0,26,47,29,0,0,0,0,0,18,16,5,50,35,13,0,37,16,0,0,0,58,100,0,29,44,24,19,30,34,0,61,0,0,70,63,0,76,33,0,19,0,72,36,0,0,0,0,53,0,9,16,33,0,5,100,26,1,0,52,64,15,17,0,54,55,44,61,63,0,0,12,29,0,36,0,0,0,52,0,40,33,49,0,51,8,0,0,53,43,58,0,16,31,38,73,10,77,0,20,61,0,49,25,0,0,12,45
138,2018-08-26,68,0,15,43,22,50,15,12,37,20,0,28,34,55,82,43,48,33,15,61,0,0,0,72,17,18,45,53,0,0,49,0,87,43,0,52,4,60,13,0,13,19,25,47,24,52,0,38,9,17,0,37,29,47,0,0,10,22,0,45,0,38,0,4,74,45,17,19,0,0,36,21,13,0,0,57,52,50,45,49,64,6,43,0,0,0,53,100,0,9,0,33,0,10,30,25,37,18,43,14,31,18,56,61,29,32,0,23,35,35,75,15,41,21,63,43,31,0,20,45,0,14,50,0,34,53,12,21,57,12,13,50,47,0,10,0,0,51,0,51,0,7,0,100,13,49,0,17,13,17,13,22,56,36,72,8,0,40,51,34,0,0,0,41,33,0,16,21,0,19,42,34,0,0,43,14,65,34,0,16,0,70,0,51,19,52,0,0,0,24,35,40,0,25,47,24,0,62,45,4,28,46,26,49,34,33,0,14,25,58,85,0,18,46,0,0,39,55,31,0,37,21,0,20,26,0,50,0,19,0,0,0,0,18,0,50,51,25,5,50,18,0,20,32,57,45,30,70,0,36,26,39,55,17,26,64,0,52,0,21,20,25,21,56,72,66,14,23,0,42,13,0,15,62,0,20,54,56,49,51,36,0,0,42,27,27,71,0,20,60,0,5,19,21,0,0,66,0,29,44,0,36,0,61,0,0,34,9,0,0,0,47,30,38,0,83,0,13,31,4,64,43,20,51,21,0,53,0,0,16,1,0,66,0,20,30,0,0,0,35,12,16,5,37,0,0,43,33,25,33,30,0,69,0,0,0,30,56,37,2,0,0,0,26,56,47,31,17,43,36,0,59,89,35,0,27,28,65,25,25,39,44,0,38,79,0,0,0,0,49,42,28,1,73,78,0,0,85,0,35,53,35,89,0,0,0,6,0,13,0,22,38,0,0,21,0,65,0,54,68,0,19,38,23,38,44,0,0,0,18,0,68,42,0,39,41,0,19,19,56,18,0,0,23,25,42,20,18,12,37,44,5,51,26,3,0,38,57,25,77,0,49,18,29,71,31,0,0,24,0,0,0,0,21,11,59,0,39,26,27,36,52,31,0,0,21,21,23,0,0,30,38,65,5,25,25,14,60,15,96,12,0,0,18,0
