,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
66,2019-04-14,82,0,13,23,32,61,70,6,66,0,0,11,44,76,39,25,40,50,15,49,0,0,25,0,20,7,51,68,48,31,23,0,26,15,39,21,35,30,5,0,100,10,25,31,0,0,0,60,91,21,0,47,0,0,24,0,23,52,0,29,0,46,0,4,38,9,60,18,41,29,27,26,41,0,0,84,0,17,29,47,57,18,30,52,4,16,82,45,0,30,23,0,61,0,47,26,22,16,43,86,37,36,32,81,82,25,26,0,39,31,84,9,12,28,28,39,55,0,21,53,0,12,66,17,0,62,6,27,57,28,23,25,37,0,25,0,0,59,0,18,28,8,10,17,25,65,0,24,0,32,38,19,64,31,74,51,0,37,23,21,36,33,26,61,61,20,12,17,0,24,48,57,23,0,47,17,62,22,0,13,37,60,0,32,17,45,0,0,0,62,30,0,75,30,34,0,0,20,41,4,46,65,0,65,69,22,39,0,34,21,83,0,5,65,38,0,43,63,0,24,21,0,0,41,21,62,46,10,0,0,0,0,40,23,0,71,46,0,49,40,28,0,32,50,12,36,33,0,0,41,0,89,65,25,19,59,0,24,0,26,31,29,0,90,79,69,10,22,0,0,44,0,34,49,0,49,92,48,0,30,10,33,0,53,14,19,21,0,50,58,26,97,34,25,0,0,81,26,40,49,30,43,0,54,22,44,24,7,0,20,0,70,0,52,51,75,15,13,19,7,73,50,21,45,34,0,32,0,9,0,1,0,55,0,34,58,0,0,0,0,10,14,0,0,0,0,0,7,0,13,100,0,62,0,15,32,0,20,99,0,37,0,0,0,41,46,69,13,17,62,26,35,0,0,95,24,32,65,0,93,56,26,0,44,39,0,0,0,0,6,100,29,3,52,57,62,41,0,65,35,39,0,0,50,0,40,12,41,22,70,38,24,0,49,23,0,19,0,67,9,100,48,37,31,0,24,0,0,31,70,27,71,47,0,63,34,0,0,50,70,0,24,0,0,69,23,26,33,21,25,50,32,61,35,3,0,14,80,100,84,25,46,28,54,84,15,25,0,18,0,51,25,0,36,14,36,0,21,21,45,10,52,14,28,0,46,0,22,0,0,48,44,78,10,25,0,16,64,0,0,34,0,0,29,0
67,2019-04-21,72,4,13,17,24,48,27,23,39,40,0,44,35,55,57,24,63,55,22,75,0,0,24,0,19,45,25,62,0,31,16,0,23,29,23,41,11,71,21,0,16,11,49,78,29,0,48,42,25,25,0,29,0,0,35,0,28,43,34,12,66,52,0,24,38,9,40,0,0,28,27,4,27,57,0,63,58,17,33,56,23,27,49,38,1,47,27,66,0,39,23,0,20,26,92,50,19,0,57,68,36,75,63,66,0,61,91,34,19,21,83,7,0,19,46,16,20,0,53,39,0,24,58,17,24,50,6,15,58,4,34,0,61,21,16,0,0,39,15,35,0,8,39,69,17,54,0,24,36,26,0,17,71,0,61,25,0,39,22,21,18,33,0,59,18,29,18,34,0,23,24,0,12,0,51,21,85,35,51,0,24,59,51,8,16,30,0,0,0,21,41,0,50,0,33,69,0,30,47,5,46,27,30,54,34,28,0,38,67,0,63,0,31,62,25,24,60,49,0,24,40,0,0,77,0,21,0,10,0,0,0,21,98,22,0,46,43,14,32,40,50,0,25,83,23,27,0,40,0,57,33,78,57,0,0,55,0,0,0,29,31,31,7,71,69,44,10,20,19,26,69,0,42,21,14,36,66,37,0,65,10,16,0,26,42,56,61,0,0,51,26,44,33,0,0,0,66,51,29,37,0,21,0,53,0,0,33,6,0,20,33,17,33,69,0,82,30,16,39,6,65,42,55,22,22,0,14,0,0,66,0,50,31,0,13,76,9,0,48,51,10,15,8,24,0,66,0,13,43,32,14,0,74,0,5,64,0,49,55,10,0,0,0,50,43,59,49,32,33,41,0,93,0,31,0,23,61,56,0,30,41,31,21,37,52,0,0,0,20,56,81,15,1,52,49,0,62,0,32,35,41,26,0,25,0,40,0,60,30,35,34,60,26,0,26,0,0,0,63,19,0,60,52,0,22,24,59,0,16,17,0,68,62,25,63,45,0,0,74,52,63,24,0,0,0,23,9,32,8,74,100,34,56,34,1,0,28,63,50,52,50,47,36,29,65,14,0,0,18,0,0,24,0,18,14,46,10,41,41,52,19,53,14,96,0,69,0,24,0,19,47,51,74,8,0,0,18,68,73,0,45,0,0,25,0
68,2019-04-28,76,5,0,56,23,67,67,11,26,0,0,32,38,74,19,0,23,37,29,78,100,0,24,0,0,6,49,62,0,0,3,0,51,43,30,20,4,46,52,0,0,11,72,51,14,0,0,40,100,35,0,41,0,25,0,0,17,44,0,17,0,65,0,0,29,0,19,17,40,14,13,8,27,0,0,56,0,16,56,55,65,22,29,12,0,31,13,30,0,66,22,23,99,13,78,25,10,15,42,33,47,34,42,62,47,60,64,66,56,30,84,11,0,0,40,38,38,29,31,96,0,36,84,24,0,64,8,35,53,15,33,73,59,20,20,35,0,53,45,0,0,7,19,33,16,57,57,23,12,5,24,16,68,0,78,49,0,39,21,40,0,0,25,63,35,9,23,0,0,34,0,0,39,92,51,24,65,18,0,37,24,56,0,0,32,0,0,0,48,20,27,0,0,29,33,40,0,59,53,9,53,70,29,56,78,79,19,74,48,30,40,0,5,57,24,24,35,40,29,47,30,0,25,49,21,20,0,0,0,0,0,21,38,66,0,49,46,14,31,38,5,0,19,67,45,33,0,20,0,42,48,36,60,49,18,63,0,23,39,39,44,23,14,73,77,63,23,23,0,38,43,0,16,33,0,36,73,36,0,39,20,0,0,59,54,18,20,33,24,66,25,54,32,48,24,7,72,50,39,40,58,21,0,72,42,42,34,5,0,20,96,50,48,62,0,80,14,13,37,16,77,69,27,22,22,33,12,0,9,0,1,24,7,33,9,19,0,0,47,33,2,16,23,0,0,32,0,13,43,38,55,0,66,0,5,31,0,28,53,8,35,0,0,49,61,77,47,19,0,54,25,67,0,0,0,23,38,61,59,0,13,17,41,48,12,11,0,47,0,30,54,14,3,60,37,30,20,97,31,22,30,0,0,24,0,39,6,98,24,100,42,23,0,0,4,0,53,0,58,10,19,23,41,0,21,23,15,0,15,17,0,62,42,0,42,22,0,23,24,53,0,30,0,0,66,67,8,31,29,28,24,50,54,34,2,34,14,77,41,80,24,40,62,24,81,28,24,0,0,47,0,47,0,0,14,27,21,30,20,79,37,50,9,13,0,44,0,22,0,18,0,63,65,10,49,97,15,89,35,48,22,0,32,24,0
69,2019-05-05,71,6,13,31,16,58,14,0,13,20,0,54,34,75,19,0,31,35,36,67,0,49,24,0,38,13,37,57,0,10,13,0,35,14,15,41,14,44,11,0,33,15,49,26,0,26,0,39,38,21,47,25,32,0,12,23,25,27,34,6,0,52,0,4,22,61,49,17,81,14,46,17,14,57,0,65,19,0,24,49,66,32,89,50,0,16,67,52,0,48,23,0,20,38,79,0,34,0,39,34,48,13,21,68,32,0,26,67,38,37,80,9,0,36,41,30,34,0,21,88,0,0,54,16,24,66,5,18,56,19,34,25,60,20,28,36,0,54,15,9,0,13,29,17,25,63,58,0,0,15,24,46,54,0,61,50,0,39,0,0,18,0,0,56,18,0,12,50,0,12,47,83,45,0,48,17,72,29,0,12,0,64,100,23,16,44,0,0,98,20,35,0,24,0,0,0,0,50,42,2,70,45,29,61,39,30,19,75,41,40,57,0,5,56,38,24,42,50,29,24,30,30,0,45,0,0,11,28,0,26,42,0,58,44,0,50,53,0,32,39,33,0,24,61,58,32,0,0,0,36,81,32,56,0,19,73,51,0,0,32,15,19,0,77,74,37,19,23,38,13,50,48,37,27,41,18,53,50,0,40,20,0,0,43,28,18,34,0,0,53,0,43,16,73,0,0,67,25,17,71,39,53,79,73,0,22,100,5,0,60,0,0,81,45,0,84,29,36,19,6,73,28,31,66,0,0,19,0,100,0,1,0,38,17,7,85,9,0,0,17,7,15,24,24,0,33,0,26,0,6,70,0,80,30,19,32,0,29,43,12,0,0,0,0,35,72,24,25,33,30,0,80,0,31,0,0,39,56,0,0,27,48,0,13,38,11,0,0,0,18,35,100,2,51,76,30,40,0,32,69,26,0,0,24,0,0,12,60,27,34,31,24,0,48,18,0,0,0,53,10,39,24,52,0,0,48,15,0,0,0,0,64,46,25,85,22,55,24,0,60,21,8,0,48,34,34,26,32,21,20,25,39,43,46,2,34,42,79,24,31,0,42,45,21,73,28,0,0,26,0,0,0,0,35,28,36,0,51,17,22,19,53,9,27,0,56,0,25,0,18,0,50,50,28,0,0,12,65,18,0,22,0,33,46,43
70,2019-05-12,71,6,27,26,16,52,28,12,54,20,21,56,35,65,19,25,24,59,22,50,0,0,25,0,20,13,0,57,0,10,34,0,35,44,39,42,9,42,38,52,0,10,75,4,15,0,0,40,39,21,0,17,0,0,72,0,24,38,0,12,34,61,0,12,45,27,10,35,42,14,55,22,14,0,0,56,38,34,20,75,67,38,30,25,1,0,28,54,49,68,11,0,21,26,34,0,25,0,44,52,53,35,11,70,16,100,13,0,20,24,77,20,13,0,46,45,34,0,21,63,0,0,52,0,0,60,11,18,55,27,23,25,12,0,18,37,0,42,0,9,27,14,0,34,33,64,100,0,0,31,12,19,67,0,49,0,0,37,22,0,36,65,26,60,30,0,49,35,0,23,0,0,34,0,47,32,71,25,0,0,13,66,0,8,0,45,24,0,0,20,37,34,74,0,34,27,32,72,49,2,100,9,0,69,35,31,0,19,50,31,61,0,15,50,25,0,55,39,15,49,62,92,0,61,43,41,0,0,0,0,0,22,39,46,0,46,64,14,32,26,17,28,25,42,12,39,33,21,0,34,49,42,54,77,19,65,0,24,0,23,30,14,29,77,79,64,24,20,20,66,56,0,29,27,14,19,75,61,20,50,10,0,0,61,28,0,21,0,0,59,0,36,0,25,0,0,74,78,31,80,20,64,0,89,0,0,43,6,0,21,33,0,16,49,0,79,59,44,58,13,70,29,22,100,23,0,17,0,46,16,0,26,46,0,8,88,9,0,0,17,12,16,16,24,0,66,0,52,44,33,49,0,75,31,0,0,0,29,54,6,48,0,0,0,34,13,49,6,51,61,0,58,0,32,94,0,46,62,20,0,14,35,0,37,39,0,22,48,0,19,12,58,0,60,56,0,51,50,0,23,37,0,0,25,49,0,18,21,19,69,29,60,0,0,15,48,91,0,72,12,0,36,54,0,0,0,15,0,0,17,0,60,49,0,66,45,0,48,0,64,63,24,0,0,0,35,18,21,76,23,0,37,36,18,1,35,0,69,46,83,0,43,46,46,87,29,51,0,18,0,50,0,0,18,14,36,0,31,34,22,19,60,14,41,0,57,30,33,0,0,0,51,67,18,0,0,17,85,18,0,11,0,0,39,0
71,2019-05-19,72,0,41,29,25,56,28,12,67,41,0,34,32,49,98,100,32,39,23,73,0,0,100,0,20,20,52,58,0,21,20,0,32,15,31,28,5,28,11,0,17,13,0,45,15,0,0,37,13,15,49,39,0,27,12,0,24,45,35,60,0,72,50,25,76,9,0,18,0,15,14,18,14,0,0,61,39,52,40,53,91,39,10,26,3,16,42,23,50,20,0,0,0,40,58,52,39,0,70,35,52,30,11,59,66,63,13,0,20,41,81,13,13,28,19,11,15,0,32,51,0,0,65,17,25,52,0,15,58,12,46,26,0,0,27,37,0,59,16,9,0,10,20,35,34,60,40,0,25,43,13,20,58,0,66,26,0,37,0,21,18,0,26,66,31,10,6,0,0,36,25,29,18,0,53,11,73,17,53,13,38,33,0,8,0,31,25,0,0,62,36,0,0,0,0,28,33,31,39,2,30,19,30,67,47,29,20,19,25,0,47,0,21,48,26,74,68,44,46,25,42,94,0,41,0,21,23,29,10,0,0,0,20,0,0,56,42,29,33,54,34,0,26,39,59,26,0,21,0,38,17,19,52,0,19,65,0,25,20,22,31,10,67,64,66,48,15,15,20,26,19,49,43,56,57,13,71,41,21,20,41,0,0,53,14,9,21,0,25,61,0,32,0,0,25,7,63,0,38,71,10,33,82,83,0,45,36,5,0,41,0,18,50,43,0,81,45,24,39,10,60,22,21,57,23,0,17,0,19,0,0,0,16,0,6,49,0,0,0,17,7,15,24,0,50,0,0,20,30,13,57,100,73,0,0,33,0,59,100,6,37,0,0,0,62,88,55,0,17,68,53,53,33,0,0,24,33,58,42,0,14,38,0,27,13,0,23,49,20,19,57,15,1,61,43,0,31,0,0,24,45,0,0,100,50,41,0,41,25,0,45,12,0,0,12,0,0,79,68,11,60,73,59,0,0,25,46,54,0,0,0,64,71,0,61,68,0,49,0,71,43,24,32,0,0,35,18,66,17,21,25,29,41,59,1,0,57,67,28,63,25,37,28,33,78,88,25,0,9,0,0,25,0,18,14,46,0,31,28,45,20,54,14,14,0,35,0,16,0,38,49,74,61,16,51,0,19,86,0,100,11,0,0,37,0
72,2019-05-26,66,0,0,20,25,62,43,24,27,21,64,79,32,74,29,50,24,57,15,58,0,0,25,0,20,13,26,55,0,0,14,0,61,30,8,50,10,27,6,0,34,8,51,40,15,0,0,35,13,19,49,26,0,0,0,0,14,28,0,24,0,48,0,8,77,9,0,54,42,29,14,13,28,0,0,53,0,0,30,48,46,31,41,26,0,16,42,50,0,30,12,50,63,13,35,26,25,16,22,18,65,60,11,58,17,38,13,35,30,33,74,16,13,37,24,20,30,0,76,27,0,13,47,0,25,54,0,15,60,20,35,0,62,0,12,0,0,46,0,36,0,9,10,18,17,20,0,0,12,5,0,15,67,0,60,0,0,38,11,21,37,0,0,69,25,10,6,18,0,36,0,0,12,0,42,11,76,20,0,13,51,59,52,24,0,31,0,0,0,21,31,17,25,0,0,0,0,31,36,2,64,47,61,69,29,16,0,39,43,10,53,0,16,44,26,0,25,37,15,50,42,0,0,47,43,63,35,0,10,27,0,44,20,23,22,34,37,29,16,41,11,0,22,39,36,24,33,0,0,31,34,24,54,26,19,86,0,74,21,30,16,18,15,59,68,63,29,20,20,0,51,0,13,21,0,44,72,49,42,26,52,100,0,27,0,19,14,0,25,52,0,23,17,0,0,0,67,0,9,50,10,33,0,35,0,0,34,2,0,21,0,0,0,47,0,85,30,27,0,7,54,22,24,0,23,0,12,0,28,34,0,0,47,0,6,89,19,0,25,0,7,14,8,25,0,0,41,7,90,20,65,0,81,0,5,0,33,20,56,4,12,0,37,0,40,41,35,20,0,42,0,54,0,33,0,0,58,64,0,0,14,15,0,17,13,23,90,0,0,19,27,0,1,42,32,0,21,52,0,24,37,0,0,0,0,0,0,0,28,0,25,37,0,0,46,0,0,0,54,9,0,49,54,0,45,25,0,0,0,0,0,68,48,0,53,80,0,25,51,60,21,0,0,25,35,24,18,55,9,13,26,20,37,6,1,36,29,61,18,32,0,44,9,40,65,30,0,0,36,49,0,25,0,0,0,17,0,32,24,8,20,45,5,0,0,47,0,13,50,19,0,45,62,13,26,0,8,56,37,0,12,0,0,41,0
73,2019-06-02,73,4,40,31,16,59,41,6,13,20,41,66,30,60,57,49,24,53,0,78,0,0,0,0,39,7,0,55,48,10,27,0,54,87,46,62,16,49,16,51,17,14,25,30,15,0,49,37,38,23,0,17,32,52,0,24,21,33,0,29,0,59,0,0,52,9,50,35,0,14,33,0,14,0,0,62,19,84,19,41,11,33,40,13,1,0,41,62,0,19,11,24,0,38,11,51,27,0,43,17,66,38,53,73,48,74,13,34,10,22,67,17,25,18,45,22,24,0,10,56,100,12,68,24,0,67,0,33,56,19,0,0,48,20,16,0,0,38,0,18,0,11,0,0,41,58,0,47,0,10,0,19,61,0,64,25,34,42,11,40,53,32,0,66,18,10,12,0,0,57,24,0,11,0,41,28,63,24,51,25,49,40,0,8,0,15,0,0,0,20,31,17,24,0,0,0,32,10,37,2,95,18,0,60,80,20,57,19,82,50,52,0,15,43,25,48,42,52,29,24,31,30,0,40,0,0,0,19,0,26,0,0,38,0,0,47,60,42,47,13,27,28,31,32,11,35,0,0,0,23,16,23,56,25,37,73,51,0,0,24,30,27,29,75,73,37,9,22,0,26,49,0,16,47,0,18,86,50,20,49,20,16,0,34,27,36,48,0,25,62,26,32,16,0,0,0,76,0,39,48,10,10,0,61,0,22,38,5,0,0,0,68,16,33,0,83,29,28,38,0,59,85,31,33,34,0,14,0,18,16,2,25,46,17,8,67,0,0,0,0,9,13,8,0,48,32,0,19,44,26,56,0,69,0,10,0,0,48,54,4,12,0,0,0,47,33,24,38,17,55,25,40,0,0,0,0,42,65,0,31,28,20,21,33,25,34,22,47,0,30,24,28,1,61,38,31,10,49,0,34,28,0,64,24,0,0,12,0,34,0,43,83,0,48,26,94,0,0,62,5,39,23,42,0,0,47,0,52,15,51,26,64,69,0,79,11,0,24,0,72,21,8,32,49,34,80,0,42,12,21,0,31,39,35,2,0,14,91,57,82,0,44,18,63,69,57,0,0,35,0,0,24,0,17,14,37,0,30,27,37,10,58,0,0,0,22,0,29,0,55,96,36,49,15,0,0,14,51,90,0,55,0,0,32,0
74,2019-06-09,70,2,40,22,16,57,42,6,40,20,0,44,35,88,19,24,40,50,30,75,0,50,24,0,39,0,0,51,0,0,33,0,57,29,15,48,9,38,21,0,17,9,25,48,15,0,0,36,52,21,0,80,65,26,35,0,14,19,0,18,0,51,0,0,15,18,20,35,0,0,34,13,41,0,0,63,0,17,24,46,11,25,40,26,2,16,41,49,0,30,0,24,20,13,93,26,16,0,14,17,57,46,32,63,49,31,0,0,0,40,79,2,25,56,46,39,25,0,21,72,34,0,56,33,24,63,0,18,55,8,11,0,37,21,37,36,0,36,15,9,0,10,0,35,0,50,0,0,0,16,12,13,66,0,59,50,0,39,0,0,0,33,0,75,37,20,6,17,60,82,24,0,34,0,49,14,85,19,0,25,0,52,0,40,17,30,97,0,0,82,37,17,25,0,67,28,32,41,35,2,84,55,30,63,57,31,39,38,42,21,52,0,20,47,38,0,42,45,0,0,31,31,0,56,0,41,23,19,29,0,42,43,59,68,0,64,61,43,81,13,22,0,21,30,12,34,0,0,0,37,33,51,55,25,0,56,0,49,0,34,31,25,0,65,74,38,24,18,20,13,51,48,17,14,28,25,75,44,21,35,20,0,0,88,14,0,34,0,0,57,26,29,17,0,25,0,72,26,17,62,20,21,40,14,0,0,39,6,0,61,0,0,49,42,0,79,15,8,77,7,58,21,22,0,68,0,17,0,0,16,0,0,39,35,8,38,0,0,0,17,7,15,24,0,49,33,0,7,88,7,35,0,77,0,5,0,32,29,44,8,24,0,0,0,55,53,49,19,0,31,0,82,32,0,0,0,43,64,0,0,28,35,0,23,26,11,0,0,80,19,7,29,1,65,63,0,72,0,0,35,38,27,33,25,48,0,24,61,22,35,44,24,0,0,23,0,18,0,43,9,0,36,37,16,0,0,45,52,0,18,0,66,52,0,49,56,0,12,75,58,0,16,32,0,0,34,35,33,21,27,0,29,48,46,2,0,85,56,26,52,25,47,46,58,70,0,0,0,27,0,51,0,0,0,14,23,11,42,24,67,0,42,9,0,0,34,92,30,0,74,0,73,54,18,0,0,22,75,18,0,34,0,0,47,0
75,2019-06-16,72,2,27,20,24,40,0,18,53,61,21,56,32,77,29,0,32,58,30,66,0,0,74,0,39,33,13,63,0,10,7,41,43,59,15,56,13,42,11,0,17,19,0,53,0,0,0,37,13,19,0,72,33,26,0,48,18,34,0,18,0,36,0,4,30,18,20,18,41,29,27,9,28,59,0,57,38,51,68,44,89,35,40,38,4,16,28,58,0,48,34,48,0,0,57,0,49,0,40,52,56,22,86,46,32,31,40,34,48,29,75,11,12,0,69,31,19,30,10,50,84,0,66,8,24,63,20,9,55,23,34,50,60,20,12,0,0,54,15,18,0,10,19,34,17,44,0,0,0,5,0,15,72,0,58,25,0,37,0,20,18,0,0,58,30,19,24,52,0,23,0,57,23,0,46,10,74,32,0,25,12,78,0,31,33,30,0,0,0,41,33,0,24,0,0,14,32,51,37,6,62,54,0,62,40,16,57,38,41,10,55,0,10,45,13,24,43,63,0,49,21,0,0,15,0,20,34,19,0,0,43,44,39,23,0,52,76,0,48,26,39,28,22,23,23,29,33,21,0,44,16,47,54,0,0,65,0,0,0,15,15,14,15,60,68,64,19,14,0,13,75,0,46,20,28,25,71,44,20,45,0,32,0,69,28,9,48,0,0,54,26,18,16,100,24,0,77,52,40,59,0,42,0,75,22,22,29,6,0,20,0,0,32,46,0,84,44,29,38,3,63,79,25,33,23,34,21,62,18,16,0,0,31,51,10,29,0,0,0,17,14,14,16,48,0,0,40,39,15,20,98,0,77,31,10,32,0,68,32,4,48,0,36,25,67,40,34,6,17,40,0,35,0,0,0,0,42,60,0,0,70,32,0,33,13,11,0,48,0,31,23,14,1,82,62,0,20,0,32,46,26,27,0,49,0,0,6,41,12,34,45,36,26,0,8,48,18,0,49,19,0,47,43,0,22,48,30,53,0,34,26,64,31,26,100,44,0,0,50,72,0,23,32,50,68,35,44,43,8,21,25,14,51,41,1,35,42,84,49,0,98,39,28,50,71,29,25,0,9,0,0,24,0,35,0,28,0,20,17,29,19,60,14,14,0,11,0,35,0,18,0,87,73,10,25,0,19,66,0,0,0,0,0,100,0
76,2019-06-23,74,4,0,18,100,67,0,24,55,0,86,23,36,87,30,25,8,60,31,60,0,0,0,0,40,7,26,67,0,21,7,42,44,45,8,50,6,31,6,0,0,14,51,41,30,0,0,39,53,30,0,44,0,27,0,24,21,47,0,30,35,64,0,17,70,18,10,18,85,59,35,4,0,0,0,65,0,17,50,53,93,36,41,53,1,33,14,69,0,30,24,50,63,40,48,0,19,0,37,18,51,40,33,65,51,13,41,35,30,47,76,9,13,0,43,40,51,31,44,51,88,0,45,43,25,68,6,22,55,16,47,0,13,43,27,0,0,54,0,9,0,10,10,36,35,62,20,0,13,11,0,24,60,32,56,78,35,36,23,21,0,0,0,55,38,10,25,35,31,49,0,58,24,0,47,14,85,20,0,52,0,85,0,8,0,0,25,0,0,21,28,0,0,31,69,14,0,63,42,5,61,47,62,63,30,32,20,40,35,0,51,0,37,43,26,0,44,46,16,50,95,0,0,53,0,43,12,0,0,0,0,0,81,23,0,43,65,45,0,27,35,0,26,33,0,30,0,63,0,28,51,38,61,26,20,67,0,0,0,43,16,27,8,81,67,28,30,17,0,13,33,0,26,21,15,6,70,32,0,52,21,0,7,0,0,19,50,0,26,66,0,20,0,26,0,0,73,0,33,75,10,11,0,42,45,46,31,1,0,21,0,36,17,34,0,82,31,19,100,0,66,29,25,46,59,35,48,0,19,0,0,26,48,0,8,40,19,0,0,53,7,15,0,0,0,0,0,0,60,34,22,0,65,64,10,33,0,41,0,7,13,0,0,0,55,41,51,0,52,16,0,24,0,0,0,0,37,66,0,32,57,33,0,42,40,0,0,0,0,6,35,0,1,37,73,0,21,52,0,24,32,0,0,0,0,0,0,0,25,36,42,37,27,0,23,50,0,0,52,14,41,50,71,0,23,25,31,54,0,18,28,64,64,79,39,12,0,50,52,69,22,0,0,76,36,48,18,22,13,9,0,21,54,36,1,0,59,76,61,11,0,44,19,56,61,45,77,0,18,0,0,0,0,37,0,24,0,21,42,70,20,69,29,14,0,36,0,21,50,38,0,38,42,13,0,0,17,60,57,0,12,0,0,41,0
